# Time-averaged data for fix rhoAve
# TimeStep v_rho
6314000 0.976482
6316000 0.97623
6318000 0.978215
6320000 0.979457
6322000 0.97972
6324000 0.977677
6326000 0.97559
6328000 0.975761
6330000 0.977526
6332000 0.979338
6334000 0.978789
6336000 0.978123
6338000 0.978598
6340000 0.978403
6342000 0.980808
6344000 0.980167
6346000 0.980492
6348000 0.980078
6350000 0.979488
6352000 0.983856
6354000 0.984491
6356000 0.9838
6358000 0.981943
6360000 0.980577
6362000 0.978336
6364000 0.979683
6366000 0.982412
6368000 0.982073
6370000 0.980449
6372000 0.97601
6374000 0.977854
6376000 0.981908
6378000 0.982295
6380000 0.982601
6382000 0.982957
6384000 0.983781
6386000 0.982259
6388000 0.98061
6390000 0.981461
6392000 0.981707
6394000 0.981233
6396000 0.981441
6398000 0.982883
6400000 0.985235
6402000 0.985134
6404000 0.98399
6406000 0.984855
6408000 0.9836
6410000 0.982369
6412000 0.986241
6414000 0.984618
6416000 0.984721
6418000 0.984967
6420000 0.985435
6422000 0.985145
6424000 0.986302
6426000 0.986038
6428000 0.988115
6430000 0.986754
6432000 0.98641
6434000 0.985781
6436000 0.985864
6438000 0.984877
6440000 0.985372
6442000 0.984869
6444000 0.986266
6446000 0.985458
6448000 0.985157
6450000 0.985495
6452000 0.985502
6454000 0.987234
6456000 0.984611
6458000 0.982519
6460000 0.984379
6462000 0.985809
6464000 0.985858
6466000 0.986758
6468000 0.985666
6470000 0.985248
6472000 0.985317
6474000 0.984881
6476000 0.9834
6478000 0.983729
6480000 0.983805
6482000 0.984596
6484000 0.982663
6486000 0.978297
6488000 0.9798
6490000 0.981674
6492000 0.981458
6494000 0.979571
6496000 0.978939
6498000 0.978956
6500000 0.978119
6502000 0.980409
6504000 0.98399
6506000 0.983865
6508000 0.983545
6510000 0.982804
6512000 0.983737
6514000 0.983022
6516000 0.98235
6518000 0.98394
6520000 0.98469
6522000 0.983413
6524000 0.981101
6526000 0.981351
6528000 0.981208
6530000 0.982271
6532000 0.982775
6534000 0.980601
6536000 0.980946
6538000 0.982154
6540000 0.980924
6542000 0.983372
6544000 0.984217
6546000 0.983931
6548000 0.983803
6550000 0.981607
6552000 0.982651
6554000 0.984951
6556000 0.985458
6558000 0.984071
6560000 0.982651
6562000 0.983758
6564000 0.984615
6566000 0.98314
6568000 0.98157
6570000 0.981776
6572000 0.982445
6574000 0.983532
6576000 0.982048
6578000 0.979835
6580000 0.980966
6582000 0.983132
6584000 0.985614
6586000 0.986196
6588000 0.982831
6590000 0.980849
6592000 0.979342
6594000 0.982507
6596000 0.983581
6598000 0.980412
6600000 0.978842
6602000 0.977497
6604000 0.976998
6606000 0.976858
6608000 0.979178
6610000 0.978438
6612000 0.977593
6614000 0.976678
6616000 0.97592
6618000 0.974357
6620000 0.974217
6622000 0.974498
6624000 0.975548
6626000 0.975006
6628000 0.975728
6630000 0.974435
6632000 0.972429
6634000 0.975162
6636000 0.976372
6638000 0.97877
6640000 0.980714
6642000 0.983823
6644000 0.984906
6646000 0.98336
6648000 0.985299
6650000 0.986115
6652000 0.984733
6654000 0.982416
6656000 0.982846
6658000 0.984916
6660000 0.98438
6662000 0.982608
6664000 0.980471
6666000 0.979824
6668000 0.981268
6670000 0.980622
6672000 0.980288
6674000 0.98221
6676000 0.983719
6678000 0.983444
6680000 0.98306
6682000 0.984285
6684000 0.983028
6686000 0.981023
6688000 0.980081
6690000 0.981621
6692000 0.982652
6694000 0.982311
6696000 0.982977
6698000 0.983516
6700000 0.984559
6702000 0.986849
6704000 0.986555
6706000 0.983586
6708000 0.98389
6710000 0.983983
6712000 0.98543
6714000 0.98406
6716000 0.983902
6718000 0.982523
6720000 0.983012
6722000 0.984424
6724000 0.986455
6726000 0.986296
6728000 0.983061
6730000 0.984881
6732000 0.98244
6734000 0.9802
6736000 0.979959
6738000 0.982485
6740000 0.982667
6742000 0.982096
6744000 0.980679
6746000 0.980176
6748000 0.983517
6750000 0.985558
6752000 0.985589
6754000 0.984384
6756000 0.983061
6758000 0.984111
6760000 0.98304
6762000 0.981288
6764000 0.983461
6766000 0.98327
6768000 0.981759
6770000 0.98266
6772000 0.983399
6774000 0.984319
6776000 0.981141
6778000 0.980788
6780000 0.980021
6782000 0.979157
6784000 0.978437
6786000 0.978964
6788000 0.983563
6790000 0.984531
6792000 0.982429
6794000 0.983922
6796000 0.983134
6798000 0.983289
6800000 0.982388
6802000 0.978847
6804000 0.981187
6806000 0.980676
6808000 0.981292
6810000 0.982795
6812000 0.983799
6814000 0.98165
6816000 0.982154
6818000 0.983781
6820000 0.980532
6822000 0.979249
6824000 0.978933
6826000 0.9802
6828000 0.98148
6830000 0.979173
6832000 0.978785
6834000 0.981096
6836000 0.980293
6838000 0.98183
6840000 0.984957
6842000 0.985215
6844000 0.982441
6846000 0.984009
6848000 0.985763
6850000 0.985791
6852000 0.985225
6854000 0.982718
6856000 0.980983
6858000 0.982788
6860000 0.98122
6862000 0.983417
6864000 0.983927
6866000 0.982749
6868000 0.98171
6870000 0.98266
6872000 0.982885
6874000 0.984226
6876000 0.985202
6878000 0.98193
6880000 0.979135
6882000 0.977783
6884000 0.97751
6886000 0.977404
6888000 0.979631
6890000 0.980208
6892000 0.981391
6894000 0.981533
6896000 0.979359
6898000 0.975117
6900000 0.975592
6902000 0.977574
6904000 0.976173
6906000 0.976582
6908000 0.976535
6910000 0.980086
6912000 0.97971
6914000 0.980117
6916000 0.977878
6918000 0.979488
6920000 0.981281
6922000 0.980451
6924000 0.982456
6926000 0.985009
6928000 0.989987
6930000 0.992267
6932000 0.989369
6934000 0.988277
6936000 0.987539
6938000 0.987794
6940000 0.985715
6942000 0.984995
6944000 0.982131
6946000 0.980298
6948000 0.980834
6950000 0.982883
6952000 0.985809
6954000 0.986444
6956000 0.984681
6958000 0.985898
6960000 0.984213
6962000 0.983951
6964000 0.981111
6966000 0.979505
6968000 0.980886
6970000 0.97968
6972000 0.979567
6974000 0.976727
6976000 0.974406
6978000 0.970633
6980000 0.973216
6982000 0.976205
6984000 0.977032
6986000 0.977384
6988000 0.977329
6990000 0.977724
6992000 0.978069
6994000 0.97942
6996000 0.982759
6998000 0.980622
7000000 0.981146
7002000 0.981851
7004000 0.982967
7006000 0.985581
7008000 0.987877
7010000 0.986345
7012000 0.985073
7014000 0.983975
7016000 0.983218
7018000 0.984909
7020000 0.985456
7022000 0.98477
7024000 0.986061
7026000 0.981895
7028000 0.980158
7030000 0.980889
7032000 0.981547
7034000 0.979949
7036000 0.980575
7038000 0.980544
7040000 0.982192
7042000 0.982523
7044000 0.98154
7046000 0.984088
7048000 0.987248
7050000 0.985873
7052000 0.982976
7054000 0.981177
7056000 0.981634
7058000 0.984167
7060000 0.987347
7062000 0.98802
7064000 0.986418
7066000 0.985715
7068000 0.985648
7070000 0.984418
7072000 0.984236
7074000 0.982345
7076000 0.982343
7078000 0.984387
7080000 0.985394
7082000 0.983517
7084000 0.982405
7086000 0.982583
7088000 0.982799
7090000 0.983006
7092000 0.981422
7094000 0.984447
7096000 0.987192
7098000 0.986695
7100000 0.983572
7102000 0.981329
7104000 0.980919
7106000 0.982525
7108000 0.98025
7110000 0.979218
7112000 0.979036
7114000 0.97719
7116000 0.977278
7118000 0.977878
7120000 0.977231
7122000 0.979823
7124000 0.981179
7126000 0.980787
7128000 0.97697
7130000 0.976933
7132000 0.976478
7134000 0.977999
7136000 0.979326
7138000 0.979759
7140000 0.978775
7142000 0.978992
7144000 0.981621
7146000 0.983016
7148000 0.983626
7150000 0.981872
7152000 0.980846
7154000 0.980652
7156000 0.981386
7158000 0.982749
7160000 0.983946
7162000 0.984579
7164000 0.984287
7166000 0.982818
7168000 0.979577
7170000 0.980177
7172000 0.979618
7174000 0.978733
7176000 0.978801
7178000 0.980788
7180000 0.98075
7182000 0.978183
7184000 0.98033
7186000 0.983888
7188000 0.985197
7190000 0.986372
7192000 0.985732
7194000 0.983855
7196000 0.983816
7198000 0.982885
7200000 0.982113
7202000 0.97929
7204000 0.97563
7206000 0.974042
7208000 0.975666
7210000 0.975287
7212000 0.976392
7214000 0.977471
7216000 0.980661
7218000 0.979482
7220000 0.978649
7222000 0.979118
7224000 0.980193
7226000 0.980068
7228000 0.981621
7230000 0.980335
7232000 0.979827
7234000 0.981551
7236000 0.981147
7238000 0.980602
7240000 0.983069
7242000 0.981
7244000 0.982723
7246000 0.983087
7248000 0.982313
7250000 0.983198
7252000 0.98514
7254000 0.986748
7256000 0.986879
7258000 0.989887
7260000 0.986485
7262000 0.984661
7264000 0.98448
7266000 0.985249
7268000 0.985027
7270000 0.98384
7272000 0.98363
7274000 0.98522
7276000 0.986319
7278000 0.984377
7280000 0.982465
7282000 0.979069
7284000 0.981489
7286000 0.982835
7288000 0.985173
7290000 0.985515
7292000 0.984916
7294000 0.98199
7296000 0.981132
7298000 0.982202
7300000 0.985964
7302000 0.98758
7304000 0.987345
7306000 0.988436
7308000 0.98686
7310000 0.986716
7312000 0.983322
7314000 0.983964
7316000 0.986887
7318000 0.985461
7320000 0.984668
7322000 0.985991
7324000 0.98343
7326000 0.98251
7328000 0.98459
7330000 0.98431
7332000 0.982531
7334000 0.98424
7336000 0.985206
7338000 0.985636
7340000 0.987148
7342000 0.986742
7344000 0.985043
7346000 0.983758
7348000 0.981962
7350000 0.979047
7352000 0.980053
7354000 0.982757
7356000 0.982792
7358000 0.983096
7360000 0.985076
7362000 0.984932
7364000 0.98462
7366000 0.986104
7368000 0.984688
7370000 0.983639
7372000 0.983821
7374000 0.984394
7376000 0.983117
7378000 0.982806
7380000 0.984379
7382000 0.984405
7384000 0.985307
7386000 0.983644
7388000 0.983689
7390000 0.982279
7392000 0.981702
7394000 0.981786
7396000 0.979744
7398000 0.982475
7400000 0.982121
7402000 0.982519
7404000 0.984311
7406000 0.982592
7408000 0.979608
7410000 0.978727
7412000 0.976807
7414000 0.975775
7416000 0.977321
7418000 0.979192
7420000 0.977725
7422000 0.978301
7424000 0.975975
7426000 0.974773
7428000 0.97837
7430000 0.976932
7432000 0.974537
7434000 0.976472
7436000 0.977051
7438000 0.974111
7440000 0.975126
7442000 0.975818
7444000 0.973732
7446000 0.976308
7448000 0.976891
7450000 0.975827
7452000 0.977192
7454000 0.977733
7456000 0.978576
7458000 0.975865
7460000 0.97657
7462000 0.975592
7464000 0.97613
7466000 0.979645
7468000 0.980514
7470000 0.980173
7472000 0.980162
7474000 0.980115
7476000 0.97796
7478000 0.978565
7480000 0.979137
7482000 0.979766
7484000 0.978089
7486000 0.976659
7488000 0.977577
7490000 0.978153
7492000 0.977881
7494000 0.979989
7496000 0.983568
7498000 0.98233
7500000 0.981053
7502000 0.980668
7504000 0.979848
7506000 0.979693
7508000 0.978439
7510000 0.979006
7512000 0.979091
7514000 0.980749
7516000 0.980009
7518000 0.978002
7520000 0.976367
7522000 0.976503
7524000 0.980675
7526000 0.983861
7528000 0.984634
7530000 0.984389
7532000 0.981151
7534000 0.984121
7536000 0.984387
7538000 0.983753
7540000 0.983706
7542000 0.982589
7544000 0.983261
7546000 0.984021
7548000 0.985062
7550000 0.98158
7552000 0.980757
7554000 0.980862
7556000 0.98074
7558000 0.981068
7560000 0.980309
7562000 0.98172
7564000 0.983889
7566000 0.983882
7568000 0.987654
7570000 0.987192
7572000 0.98577
7574000 0.985646
7576000 0.983109
7578000 0.982925
7580000 0.982101
7582000 0.979179
7584000 0.979641
7586000 0.981804
7588000 0.984343
7590000 0.983906
7592000 0.981549
7594000 0.9799
7596000 0.976727
7598000 0.978362
7600000 0.977599
7602000 0.979485
7604000 0.98337
7606000 0.981974
7608000 0.979528
7610000 0.979707
7612000 0.981909
7614000 0.981808
7616000 0.985269
7618000 0.98622
7620000 0.98718
7622000 0.9869
7624000 0.984277
7626000 0.984886
7628000 0.982802
7630000 0.985193
7632000 0.985765
7634000 0.981571
7636000 0.981523
7638000 0.982481
7640000 0.982263
7642000 0.981935
7644000 0.982727
7646000 0.981817
7648000 0.978691
7650000 0.979208
7652000 0.980936
7654000 0.984356
7656000 0.983818
7658000 0.981679
7660000 0.981278
7662000 0.982712
7664000 0.984058
7666000 0.985239
7668000 0.983786
7670000 0.986007
7672000 0.985073
7674000 0.982673
7676000 0.981999
7678000 0.980465
7680000 0.978098
7682000 0.977926
7684000 0.979366
7686000 0.981034
7688000 0.982031
7690000 0.983156
7692000 0.983104
7694000 0.982157
7696000 0.981404
7698000 0.982515
7700000 0.98038
7702000 0.977388
7704000 0.974646
7706000 0.972351
7708000 0.974003
7710000 0.974677
7712000 0.973856
7714000 0.975668
7716000 0.977788
7718000 0.979466
7720000 0.980406
7722000 0.98111
7724000 0.982447
7726000 0.982657
7728000 0.980502
7730000 0.981324
7732000 0.982643
7734000 0.982333
7736000 0.983107
7738000 0.985719
7740000 0.984368
7742000 0.983767
7744000 0.98144
7746000 0.980231
7748000 0.980474
7750000 0.97881
7752000 0.977832
7754000 0.979688
7756000 0.980554
7758000 0.98099
7760000 0.982208
7762000 0.981729
7764000 0.981604
7766000 0.983002
7768000 0.982713
7770000 0.980883
7772000 0.981744
7774000 0.981269
7776000 0.979887
7778000 0.978355
7780000 0.977399
7782000 0.976627
7784000 0.976399
7786000 0.977386
7788000 0.980605
7790000 0.978588
7792000 0.979126
7794000 0.981678
7796000 0.981527
7798000 0.982293
7800000 0.983338
7802000 0.982417
7804000 0.981857
7806000 0.979757
7808000 0.980365
7810000 0.981225
7812000 0.982178
7814000 0.979795
7816000 0.981735
7818000 0.98023
7820000 0.979946
7822000 0.979144
7824000 0.978074
7826000 0.977575
7828000 0.980304
7830000 0.979381
7832000 0.976346
7834000 0.976944
7836000 0.975365
7838000 0.974431
7840000 0.974013
7842000 0.976705
7844000 0.977121
7846000 0.977261
7848000 0.977962
7850000 0.97869
7852000 0.977554
7854000 0.976739
7856000 0.97861
7858000 0.978385
7860000 0.979811
7862000 0.981257
7864000 0.982771
7866000 0.985357
7868000 0.982524
7870000 0.977971
7872000 0.978852
7874000 0.977404
7876000 0.97559
7878000 0.9768
7880000 0.982133
7882000 0.983299
7884000 0.983501
7886000 0.98353
7888000 0.983384
7890000 0.981415
7892000 0.979919
7894000 0.98198
7896000 0.984317
7898000 0.983651
7900000 0.982115
7902000 0.981578
7904000 0.982296
7906000 0.985375
7908000 0.986052
7910000 0.985063
7912000 0.984953
7914000 0.985463
7916000 0.987277
7918000 0.988088
7920000 0.988159
7922000 0.99046
7924000 0.988693
7926000 0.98885
7928000 0.989544
7930000 0.991612
7932000 0.989384
7934000 0.989078
7936000 0.989575
7938000 0.987959
7940000 0.988679
7942000 0.989312
7944000 0.986917
7946000 0.986465
7948000 0.987956
7950000 0.986393
7952000 0.985699
7954000 0.986192
7956000 0.986861
7958000 0.98865
7960000 0.987334
7962000 0.98426
7964000 0.981844
7966000 0.984418
7968000 0.983545
7970000 0.98312
7972000 0.984291
7974000 0.987156
7976000 0.985616
7978000 0.985447
7980000 0.985538
7982000 0.988388
7984000 0.990271
7986000 0.989785
7988000 0.989627
7990000 0.988984
7992000 0.987888
7994000 0.985487
7996000 0.983943
7998000 0.98432
8000000 0.98091
8002000 0.981814
8004000 0.980602
8006000 0.977947
8008000 0.974287
8010000 0.976539
8012000 0.976775
8014000 0.978491
8016000 0.978356
8018000 0.980182
8020000 0.980982
8022000 0.981618
8024000 0.981043
8026000 0.981279
8028000 0.981672
8030000 0.983081
8032000 0.984687
8034000 0.982833
8036000 0.979755
8038000 0.980414
8040000 0.983031
8042000 0.984982
8044000 0.984562
8046000 0.983789
8048000 0.983223
8050000 0.981074
8052000 0.978775
8054000 0.978362
8056000 0.97738
8058000 0.977043
8060000 0.974354
8062000 0.977168
8064000 0.978647
8066000 0.980395
8068000 0.980941
8070000 0.978775
8072000 0.976702
8074000 0.979466
8076000 0.982672
8078000 0.983972
8080000 0.982142
8082000 0.985095
8084000 0.985076
8086000 0.983682
8088000 0.983949
8090000 0.983012
8092000 0.984204
8094000 0.984894
8096000 0.980101
8098000 0.977361
8100000 0.976835
8102000 0.977531
8104000 0.977642
8106000 0.976281
8108000 0.977612
8110000 0.977157
8112000 0.977238
8114000 0.979596
8116000 0.979581
8118000 0.982476
8120000 0.983058
8122000 0.982529
8124000 0.981118
8126000 0.980691
8128000 0.981239
8130000 0.981902
8132000 0.982449
8134000 0.983907
8136000 0.984585
8138000 0.985963
8140000 0.985406
8142000 0.98449
8144000 0.985575
8146000 0.985642
8148000 0.985571
8150000 0.983928
8152000 0.982053
8154000 0.981756
8156000 0.981913
8158000 0.981588
8160000 0.981559
8162000 0.984817
8164000 0.98617
8166000 0.984052
8168000 0.985854
8170000 0.985843
8172000 0.985787
8174000 0.986509
8176000 0.987454
8178000 0.98555
8180000 0.985166
8182000 0.98638
8184000 0.985208
8186000 0.986142
8188000 0.988599
8190000 0.988337
8192000 0.987554
8194000 0.985598
8196000 0.986164
8198000 0.982712
8200000 0.977965
8202000 0.977382
8204000 0.978672
8206000 0.97854
8208000 0.978805
8210000 0.980544
8212000 0.982299
8214000 0.983886
8216000 0.982885
8218000 0.983038
8220000 0.984196
8222000 0.983036
8224000 0.982476
8226000 0.985433
8228000 0.983288
8230000 0.985191
8232000 0.987459
8234000 0.986351
8236000 0.987419
8238000 0.988957
8240000 0.98667
8242000 0.983924
8244000 0.982418
8246000 0.981235
8248000 0.980225
8250000 0.98145
8252000 0.982173
8254000 0.981523
8256000 0.983268
8258000 0.986042
8260000 0.986226
8262000 0.98466
8264000 0.981036
8266000 0.978585
8268000 0.97778
8270000 0.976561
8272000 0.976646
8274000 0.973602
8276000 0.974012
8278000 0.976515
8280000 0.979702
8282000 0.978452
8284000 0.978356
8286000 0.980336
8288000 0.98066
8290000 0.981379
8292000 0.983365
8294000 0.981083
8296000 0.981511
8298000 0.982444
8300000 0.982733
8302000 0.984439
8304000 0.988529
8306000 0.98616
8308000 0.986264
8310000 0.984261
8312000 0.984606
8314000 0.983392
8316000 0.986157
8318000 0.986236
8320000 0.984714
8322000 0.984663
8324000 0.985773
8326000 0.986461
8328000 0.985293
8330000 0.985133
8332000 0.984673
8334000 0.984867
8336000 0.985303
8338000 0.9852
8340000 0.985487
8342000 0.985252
8344000 0.986131
8346000 0.984234
8348000 0.983407
8350000 0.981742
8352000 0.981723
8354000 0.982047
8356000 0.982437
8358000 0.983648
8360000 0.987084
8362000 0.985101
8364000 0.983276
8366000 0.981648
8368000 0.9822
8370000 0.980897
8372000 0.978103
8374000 0.979908
8376000 0.980989
8378000 0.984217
8380000 0.985416
8382000 0.98509
8384000 0.984927
8386000 0.982537
8388000 0.979937
8390000 0.979983
8392000 0.981189
8394000 0.981429
8396000 0.982105
8398000 0.980874
8400000 0.979972
8402000 0.980999
8404000 0.983684
8406000 0.982552
8408000 0.980983
8410000 0.982057
8412000 0.982416
8414000 0.981467
8416000 0.980997
8418000 0.982478
8420000 0.981612
8422000 0.982747
8424000 0.9831
8426000 0.980143
8428000 0.981924
8430000 0.982963
8432000 0.98245
8434000 0.98481
8436000 0.984579
8438000 0.983821
8440000 0.983989
8442000 0.984141
8444000 0.986876
8446000 0.988685
8448000 0.989212
8450000 0.98669
8452000 0.985286
8454000 0.983613
8456000 0.986187
8458000 0.98833
8460000 0.984532
8462000 0.98583
8464000 0.99035
8466000 0.992228
8468000 0.991977
8470000 0.994083
8472000 0.991122
8474000 0.989806
8476000 0.988847
8478000 0.989575
8480000 0.986384
8482000 0.984331
8484000 0.984015
8486000 0.981848
8488000 0.982362
8490000 0.984087
8492000 0.9815
8494000 0.982856
8496000 0.983772
8498000 0.981134
8500000 0.979072
8502000 0.978328
8504000 0.977853
8506000 0.9773
8508000 0.975619
8510000 0.976319
8512000 0.973805
8514000 0.974694
8516000 0.978151
8518000 0.980984
8520000 0.98039
8522000 0.982286
8524000 0.981869
8526000 0.980059
8528000 0.978155
8530000 0.978612
8532000 0.980853
8534000 0.983267
8536000 0.986295
8538000 0.982968
8540000 0.983135
8542000 0.984867
8544000 0.98274
8546000 0.979864
8548000 0.980654
8550000 0.981574
8552000 0.981006
8554000 0.980785
8556000 0.980502
8558000 0.98148
8560000 0.981045
8562000 0.982859
8564000 0.982297
8566000 0.980487
8568000 0.981154
8570000 0.980695
8572000 0.978701
8574000 0.978847
8576000 0.978102
8578000 0.976914
8580000 0.975467
8582000 0.976028
8584000 0.975231
8586000 0.976666
8588000 0.976614
8590000 0.973903
8592000 0.975144
8594000 0.975528
8596000 0.977744
8598000 0.979792
8600000 0.980705
8602000 0.98225
8604000 0.984239
8606000 0.985841
8608000 0.987511
8610000 0.986784
8612000 0.985619
8614000 0.98678
8616000 0.987162
8618000 0.985379
8620000 0.982777
8622000 0.97983
8624000 0.981777
8626000 0.981725
8628000 0.979586
8630000 0.976629
8632000 0.976684
8634000 0.978858
8636000 0.979763
8638000 0.979998
8640000 0.981669
8642000 0.981112
8644000 0.982187
8646000 0.983247
8648000 0.983347
8650000 0.981229
8652000 0.982015
8654000 0.982991
8656000 0.980454
8658000 0.97849
8660000 0.977661
8662000 0.978926
8664000 0.977472
8666000 0.977346
8668000 0.979088
8670000 0.982255
8672000 0.980745
8674000 0.98032
8676000 0.980877
8678000 0.985241
8680000 0.985914
8682000 0.987223
8684000 0.986367
8686000 0.985226
8688000 0.983069
8690000 0.981216
8692000 0.977133
8694000 0.9771
8696000 0.978886
8698000 0.979473
8700000 0.981283
8702000 0.981861
8704000 0.980964
8706000 0.981781
8708000 0.980567
8710000 0.980801
8712000 0.977814
8714000 0.977988
8716000 0.979524
8718000 0.980494
8720000 0.981861
8722000 0.981058
8724000 0.981316
8726000 0.979969
8728000 0.977649
8730000 0.976573
8732000 0.976967
8734000 0.975438
8736000 0.975984
8738000 0.97781
8740000 0.97989
8742000 0.978184
8744000 0.979025
8746000 0.982104
8748000 0.980779
8750000 0.982614
8752000 0.979607
8754000 0.978454
8756000 0.979819
8758000 0.979688
8760000 0.980054
8762000 0.982068
8764000 0.982618
8766000 0.980449
8768000 0.9813
8770000 0.984114
8772000 0.985154
8774000 0.985143
8776000 0.986617
8778000 0.984256
8780000 0.984371
8782000 0.983553
8784000 0.98294
8786000 0.980283
8788000 0.978167
8790000 0.978064
8792000 0.980743
8794000 0.983154
8796000 0.98635
8798000 0.990389
8800000 0.993558
8802000 0.992091
8804000 0.987649
8806000 0.984417
8808000 0.984765
8810000 0.985534
8812000 0.986298
8814000 0.985453
8816000 0.982975
8818000 0.984697
8820000 0.983939
8822000 0.983293
8824000 0.982743
8826000 0.981128
8828000 0.976553
8830000 0.976887
8832000 0.979874
8834000 0.980627
8836000 0.976117
8838000 0.974046
8840000 0.97572
8842000 0.979286
8844000 0.983961
8846000 0.985189
8848000 0.986123
8850000 0.984389
8852000 0.981557
8854000 0.979761
8856000 0.979246
8858000 0.98168
8860000 0.981556
8862000 0.982069
8864000 0.980054
8866000 0.976504
8868000 0.976377
8870000 0.978362
8872000 0.978804
8874000 0.979282
8876000 0.978206
8878000 0.976973
8880000 0.97515
8882000 0.974524
8884000 0.974251
8886000 0.973637
8888000 0.972033
8890000 0.974402
8892000 0.976267
8894000 0.976748
8896000 0.97691
8898000 0.978496
8900000 0.979139
8902000 0.977236
8904000 0.97747
8906000 0.976348
8908000 0.975852
8910000 0.973651
8912000 0.971871
8914000 0.973161
8916000 0.97376
8918000 0.973876
8920000 0.974578
8922000 0.974205
8924000 0.974604
8926000 0.972624
8928000 0.974227
8930000 0.972678
8932000 0.974582
8934000 0.977592
8936000 0.977505
8938000 0.978355
8940000 0.980147
8942000 0.978967
8944000 0.976598
8946000 0.97695
8948000 0.976105
8950000 0.977698
8952000 0.979667
8954000 0.979333
8956000 0.981301
8958000 0.980196
8960000 0.981981
8962000 0.985422
8964000 0.98674
8966000 0.986024
8968000 0.983816
8970000 0.98446
8972000 0.983774
8974000 0.981947
8976000 0.97926
8978000 0.979527
8980000 0.980595
8982000 0.980599
8984000 0.979081
8986000 0.977443
8988000 0.977734
8990000 0.979546
8992000 0.981014
8994000 0.982395
8996000 0.985174
8998000 0.986829
9000000 0.98736
9002000 0.986603
9004000 0.983213
9006000 0.983197
9008000 0.982507
9010000 0.978759
9012000 0.97702
9014000 0.979305
9016000 0.981746
9018000 0.982015
9020000 0.981855
9022000 0.984851
9024000 0.984352
9026000 0.981691
9028000 0.983705
9030000 0.983473
9032000 0.983083
9034000 0.982497
9036000 0.981711
9038000 0.979605
9040000 0.980245
9042000 0.979968
9044000 0.978525
9046000 0.979827
9048000 0.980248
9050000 0.981252
9052000 0.977783
9054000 0.977678
9056000 0.978734
9058000 0.980844
9060000 0.979683
9062000 0.980187
9064000 0.980126
9066000 0.979462
9068000 0.980714
9070000 0.979762
9072000 0.982829
9074000 0.98404
9076000 0.983533
9078000 0.985661
9080000 0.985976
9082000 0.988939
9084000 0.989613
9086000 0.988753
9088000 0.989341
9090000 0.988024
9092000 0.984523
9094000 0.985446
9096000 0.989067
9098000 0.988995
9100000 0.987087
9102000 0.986822
9104000 0.986653
9106000 0.990198
9108000 0.990181
9110000 0.989206
9112000 0.983559
9114000 0.981297
9116000 0.980086
9118000 0.977935
9120000 0.980938
9122000 0.979259
9124000 0.980606
9126000 0.979913
9128000 0.980482
9130000 0.982987
9132000 0.983474
9134000 0.983461
9136000 0.982053
9138000 0.979425
9140000 0.980206
9142000 0.978218
9144000 0.978808
9146000 0.980048
9148000 0.980573
9150000 0.980992
9152000 0.981224
9154000 0.979752
9156000 0.981549
9158000 0.983658
9160000 0.984498
9162000 0.98265
9164000 0.982852
9166000 0.983894
9168000 0.982592
9170000 0.982769
9172000 0.979468
9174000 0.978224
9176000 0.978422
9178000 0.977661
9180000 0.976838
9182000 0.976048
9184000 0.975791
9186000 0.979536
9188000 0.979392
9190000 0.979894
9192000 0.979015
9194000 0.979854
9196000 0.978702
9198000 0.979266
9200000 0.979582
9202000 0.97971
9204000 0.979868
9206000 0.977479
9208000 0.974215
9210000 0.973553
9212000 0.974807
9214000 0.978505
9216000 0.980937
9218000 0.980839
9220000 0.981521
9222000 0.981339
9224000 0.981896
9226000 0.980962
9228000 0.979854
9230000 0.978932
9232000 0.976285
9234000 0.977006
9236000 0.976574
9238000 0.975188
9240000 0.973343
9242000 0.971948
9244000 0.972091
9246000 0.975059
9248000 0.97703
9250000 0.977312
9252000 0.977001
9254000 0.980413
9256000 0.981753
9258000 0.98381
9260000 0.984868
9262000 0.983712
9264000 0.980841
9266000 0.980673
9268000 0.979821
9270000 0.979506
9272000 0.981045
9274000 0.982852
9276000 0.98481
9278000 0.987911
9280000 0.989079
9282000 0.986359
9284000 0.986481
9286000 0.986902
9288000 0.986587
9290000 0.988813
9292000 0.991737
9294000 0.989893
9296000 0.988332
9298000 0.990377
9300000 0.988563
9302000 0.989483
9304000 0.989176
9306000 0.988892
9308000 0.989275
9310000 0.98981
9312000 0.991056
9314000 0.992062
9316000 0.99336
9318000 0.993755
9320000 0.992547
9322000 0.991398
9324000 0.990405
9326000 0.987417
9328000 0.98796
9330000 0.988819
9332000 0.989387
9334000 0.989745
9336000 0.986459
9338000 0.986969
9340000 0.987865
9342000 0.985686
9344000 0.986176
9346000 0.985381
9348000 0.984937
9350000 0.984208
9352000 0.985206
9354000 0.984166
9356000 0.982666
9358000 0.979034
9360000 0.976241
9362000 0.97759
9364000 0.980053
9366000 0.981107
9368000 0.982537
9370000 0.981777
9372000 0.981785
9374000 0.984568
9376000 0.984385
9378000 0.981216
9380000 0.979981
9382000 0.979931
9384000 0.979122
9386000 0.978149
9388000 0.979577
9390000 0.981775
9392000 0.98151
9394000 0.979845
9396000 0.979424
9398000 0.980996
9400000 0.982619
9402000 0.98189
9404000 0.980547
9406000 0.98097
9408000 0.980225
9410000 0.982239
9412000 0.98237
9414000 0.983365
9416000 0.981415
