# Time-averaged data for fix stress
# TimeStep c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
5808000 110.51 -19.6925 -49.4695 -23.9399 80.7443 42.1588
5810000 179.997 76.0794 -115.057 -10.3742 17.0409 -11.4357
5812000 141.669 47.0414 -255.637 3.46772 -52.9149 -10.2139
5814000 33.3609 136.877 -142.418 -38.8839 -87.8712 -39.0884
5816000 -22.7219 59.7289 -40.9858 -99.0244 -53.7526 52.2762
5818000 -19.888 77.1538 -21.5751 45.5257 -64.8209 41.2687
5820000 -8.81879 -39.9762 57.9953 137.931 -40.7552 13.232
5822000 90.2016 29.279 130.543 -27.9994 -106.096 -22.1184
5824000 -185.485 -117.566 101.436 -21.4166 -70.0247 -124.34
5826000 -61.309 -71.587 143.027 -23.3162 -148.186 -3.98061
5828000 -61.8808 8.70836 80.5166 -59.5608 -60.5136 120.119
5830000 -84.3468 30.0667 72.2408 -40.5963 -46.4631 36.5866
5832000 -75.3775 -112.428 -23.8769 -39.73 56.7991 35.0444
5834000 145.504 -73.2591 110.554 7.44175 -6.0241 33.6967
5836000 138.481 127.718 -63.6153 50.3368 -8.78456 -95.8887
5838000 -72.8554 144.901 -29.7444 61.1662 -61.3621 -173.398
5840000 -80.1576 150.876 112.189 45.6691 -24.25 -29.4241
5842000 -148.241 85.5219 12.6244 28.5479 144.605 38.4088
5844000 -43.6362 157.685 -132.238 -35.7387 45.4283 12.3929
5846000 28.0132 154.914 35.2357 -13.5133 73.0301 -122.313
5848000 9.49208 139.368 -192.763 2.78014 -28.2455 -100.219
5850000 60.2183 -95.7526 -195.426 118.136 -10.0392 -139.586
5852000 73.0024 -87.3981 -116.292 -5.08681 -37.4895 -139.901
5854000 88.5407 93.4963 -86.1893 -29.7171 -144.413 -31.8094
5856000 -30.3341 113.682 -99.3635 35.9155 -152.619 -5.81328
5858000 -31.8837 226.072 -218.753 -119.057 20.1045 -65.3328
5860000 -126.509 173.899 -137.532 -54.9202 38.5823 -45.6011
5862000 14.6339 106.339 64.8277 -72.4688 -165.993 -146.85
5864000 3.77025 -39.0187 -4.31497 -9.6008 -60.0612 -159.457
5866000 -148.397 95.2478 -181.162 -53.4082 -40.5927 -173.107
5868000 -46.1018 37.9071 -79.3769 -117.126 29.4154 -64.7355
5870000 -79.4438 88.5702 -114.792 4.32702 53.6925 62.8808
5872000 162.629 104.148 -117.096 -50.7133 58.1148 52.4993
5874000 -42.4539 -23.9396 -192.155 86.3226 74.2497 25.0649
5876000 26.6285 87.2139 -52.8025 0.151327 57.6666 -101.401
5878000 18.5929 113.183 62.3252 -136.244 -61.517 -58.9105
5880000 60.0781 55.151 29.0024 0.0340023 -45.4698 -51.7867
5882000 184.538 -146.243 -78.8314 -1.57462 -17.7035 77.4285
5884000 118.225 -61.1732 -203.031 -10.6397 75.3264 23.6537
5886000 122.367 -87.4201 -31.4758 63.2185 21.9708 -8.48767
5888000 -85.4545 -39.228 -38.4696 3.0055 -18.9915 -9.25385
5890000 -3.5212 87.2879 132.155 -95.9079 -70.9589 71.4008
5892000 -79.7238 21.5041 27.7978 30.7085 -32.535 13.6522
5894000 247.596 -118.7 84.9137 -21.1907 -25.0048 -49.1014
5896000 4.55632 -198.207 98.962 -132.421 -16.2849 -79.1172
5898000 43.5666 -2.84454 210.656 -131.082 -80.4929 21.5671
5900000 -119.594 -75.1631 99.6081 62.8359 -60.041 70.6099
5902000 -96.374 177.599 -43.918 60.4059 -23.1271 1.59433
5904000 -179.583 72.2044 -165.055 6.69656 56.8209 -24.5468
5906000 64.8713 38.5722 30.533 44.9506 4.02039 -216.511
5908000 -140.645 143.861 -85.1155 45.3765 -87.0452 -30.8111
5910000 51.3187 127.352 57.7701 -77.2331 21.6429 -13.0508
5912000 -32.0768 -33.0232 -72.2231 39.8396 46.8477 -11.7262
5914000 -41.3843 -96.8582 -69.6001 87.4479 39.8643 7.88384
5916000 7.93641 12.2469 -152.562 -61.5314 12.0874 75.8142
5918000 102.737 -2.25225 -173.073 -23.6333 -68.789 -8.04809
5920000 103.412 233.72 -14.8058 -84.3556 -22.5077 -18.9348
5922000 -25.2284 158.041 -53.143 -138.966 26.5685 37.4385
5924000 -46.2847 102.065 -118.4 -132.466 56.6686 -173.5
5926000 -109.96 59.7332 3.60913 20.5148 81.4646 14.8244
5928000 -21.9438 -67.9084 79.3886 102.508 114.566 11.4806
5930000 -69.7681 187.913 12.1295 -26.9389 134.623 -48.6268
5932000 -178.622 -134.24 5.05893 8.424 -117.457 -13.8415
5934000 -28.1923 -102.381 100.24 -44.5376 -239.511 -72.4194
5936000 50.3169 -85.3049 -68.9016 4.43528 -123.18 -45.8644
5938000 -14.9166 -150.925 -105.17 46.8974 -64.0298 60.5927
5940000 151.64 -53.3321 108.226 -37.9681 -148.736 72.885
5942000 163.324 -105.964 256.711 -20.5156 -108.888 9.50208
5944000 22.5786 -81.4122 83.0667 16.9345 -68.433 -71.7076
5946000 -14.4244 210.573 26.5055 33.743 84.9256 -90.0413
5948000 98.0114 230.812 -36.2467 -143.783 109.899 -114.844
5950000 -101.55 25.8469 -160.7 -139.487 54.7524 26.8764
5952000 -49.3963 97.2882 -89.8766 -91.1174 -52.1264 2.29148
5954000 -86.2486 37.6974 53.1561 -156.876 -76.6632 -95.0145
5956000 -46.4863 -103.596 64.9806 -13.0964 60.0165 -78.7717
5958000 -146.138 49.3372 237.906 126.14 119.169 -28.7093
5960000 -47.5154 24.0036 24.2866 121.389 70.3913 96.4156
5962000 -123.796 78.2324 -239.986 -38.8694 107.037 -15.4689
5964000 -126.58 317.219 21.9356 -125.205 103.372 -0.795062
5966000 21.8046 359.341 -100.117 6.5189 34.3581 -47.0387
5968000 -122.523 146.728 74.8928 144.18 -10.4441 68.8904
5970000 -115.812 -19.2234 15.8526 40.2909 -121.061 42.0174
5972000 116.128 -146.702 -150.058 4.27163 41.411 -11.4455
5974000 113.372 -31.4509 -103.454 106.201 51.3419 -159.028
5976000 98.1779 151.871 -202.026 161.207 84.7633 -128.325
5978000 37.3611 62.5101 -157.564 64.1745 99.2273 -63.7585
5980000 68.188 61.5599 -119.906 -0.945811 115.031 -91.713
5982000 -47.0305 -50.9612 -125.226 -8.75333 66.2939 -12.0431
5984000 53.6418 126.168 -215.217 87.1302 69.0496 29.6285
5986000 -119.081 84.9055 -237.115 91.0657 54.8144 57.4853
5988000 -11.4706 20.8987 -13.0177 -54.5174 -34.7116 82.3562
5990000 -140.474 183.459 54.3585 2.75013 89.7925 186.975
5992000 -166.838 45.2054 88.5982 119.579 95.7154 -46.962
5994000 -108.032 126.423 -45.9804 140.191 0.428142 -125.737
5996000 7.40157 7.28376 150.361 20.733 -60.878 31.8421
5998000 31.1606 -142.884 43.1016 -89.8297 -48.345 -43.4163
6000000 -109.481 -64.0228 3.37666 -55.2742 -58.8897 40.178
6002000 -63.2123 -59.3942 45.3241 41.1764 32.5091 77.8126
6004000 -111.154 92.1382 75.4149 11.368 -82.4984 72.787
6006000 -90.8407 189.665 -38.4467 6.13235 -100.642 137.284
6008000 -109.755 136.583 19.5173 -30.8997 -128.727 31.9447
6010000 -101.527 84.0172 -1.28597 -7.73247 -85.9758 -54.7105
6012000 48.3053 110.903 35.9561 110.631 -23.1319 68.431
6014000 -33.2382 -68.8963 46.3582 109.607 57.1339 -29.9848
6016000 128.338 177.669 86.4066 47.6485 -123.676 -16.7247
6018000 -33.201 153.049 -74.2976 119.442 26.147 -164.464
6020000 -3.71567 89.3388 44.202 177.374 5.55851 -191.008
6022000 -32.7975 123.535 50.2554 177.794 -28.8732 -80.5043
6024000 -72.4791 102.254 47.463 104.728 -81.0752 -82.1684
6026000 -63.6577 -81.5903 -43.9584 -90.4438 -86.2267 -58.6543
6028000 50.4407 12.6559 -193.65 -18.7937 -87.9424 -9.35128
6030000 175.947 -37.836 -170.359 -36.1374 -100.813 -8.89474
6032000 -32.9272 93.2276 -37.0916 79.935 3.59895 33.8654
6034000 10.1837 16.5981 74.9523 120.852 93.8873 51.3614
6036000 81.6265 -44.1689 28.5597 77.5305 1.36582 -91.9001
6038000 3.26235 2.30295 39.9012 6.53266 6.66365 45.7127
6040000 -39.0751 -58.4468 72.033 -33.4283 -130.073 78.2753
6042000 -112.44 7.30658 -8.98627 -22.2464 2.49824 -50.871
6044000 -59.158 -158.708 26.2587 -182.397 122.585 -181.67
6046000 177.602 -289.039 159.302 -145.19 71.468 -230.988
6048000 44.6236 -275.097 -73.2641 -43.4759 60.4796 -158.726
6050000 -141.971 -108.82 -75.6798 64.7675 -20.1119 -4.97764
6052000 -54.8947 197.693 131.356 90.6105 -49.8338 -7.92369
6054000 -53.4154 122.953 192.397 183.72 -139.416 -21.531
6056000 -15.0119 -17.6421 -16.6709 127.704 -62.584 29.8784
6058000 74.3899 -53.958 43.4514 -8.31177 84.5898 39.2117
6060000 51.943 -8.12699 -96.8584 -50.7791 112.402 -17.8148
6062000 196.214 -140.786 12.8396 -110.703 -100.546 -33.3566
6064000 160.754 -121.711 75.7243 22.1703 -7.19018 -8.04401
6066000 6.63744 8.76611 -107.456 -85.0362 30.2327 -127.228
6068000 -61.1646 -18.1378 -32.5553 -88.3355 151.041 -112.124
6070000 113.133 135.143 -143.644 -31.338 16.4633 -130.07
6072000 -0.568662 209.515 -74.1543 -145.148 40.5109 -78.5612
6074000 -208.97 90.1799 37.0929 -37.8969 160.816 54.0405
6076000 -249.323 0.617613 109.733 -51.0036 130.308 -8.92941
6078000 -64.5541 -24.864 130.047 -102.884 63.9159 -81.5121
6080000 81.9131 -93.4846 127.214 -61.4649 58.8244 -106.043
6082000 -25.0434 5.15358 -18.4743 -55.6805 126.258 19.0674
6084000 -161.329 -117.712 -9.7391 89.402 44.7915 32.6593
6086000 -68.5973 14.0776 175.235 -41.0122 54.9709 -41.369
6088000 -121.761 -21.9771 -201.488 -57.1202 35.4463 30.6817
6090000 -61.4357 -20.2052 137.945 -36.3752 -98.731 32.9126
6092000 -7.94568 119.572 122.348 27.8681 -43.6022 -67.3336
6094000 -22.772 84.1082 -92.7735 63.1205 120.241 16.9375
6096000 -198.06 116.739 -19.1661 39.7998 256.638 -62.056
6098000 -12.7781 -72.4685 15.9021 22.2688 83.8605 -22.3522
6100000 -5.21831 34.033 -53.5883 -19.3284 135.229 -81.8518
6102000 -11.366 63.9376 67.0046 42.0411 95.0291 -27.2718
6104000 -139.611 68.5624 36.0147 -172.729 40.7776 -79.2824
6106000 -253.99 3.91674 -119.205 -158.489 36.6041 14.2609
6108000 115.009 17.9156 62.7163 -65.0152 23.0836 34.802
6110000 43.811 117.666 98.7233 -10.7232 26.9527 -42.4048
6112000 -137.935 69.8646 166 98.321 63.9132 14.1512
6114000 -13.4081 69.2763 210.311 10.4745 78.8324 22.9837
6116000 110.654 134.626 -128.329 -37.4511 38.3578 -41.0166
6118000 44.4094 27.9978 -118.091 -9.76715 -54.7692 25.0376
6120000 -13.4551 41.1996 -109.72 50.9674 -34.9419 5.68431
6122000 70.0506 39.5924 13.6176 7.97626 45.4738 61.4081
6124000 53.9333 -99.5209 -9.49162 53.6127 -41.6526 -49.2936
6126000 -111.202 75.6323 10.6451 -143.648 103.238 -40.2743
6128000 28.8367 114.856 -115.354 -1.3458 127.978 -86.3823
6130000 -115.468 81.2371 -368.853 -68.6297 57.5441 -117.951
6132000 -197.721 148.897 -129.757 87.6325 -42.553 -43.3485
6134000 -165.875 72.6471 66.0844 113.337 -128.7 -63.541
6136000 -134.541 -24.8595 51.5016 -0.621362 91.243 -11.824
6138000 13.188 -31.9747 219.526 100.086 16.4066 -96.5635
6140000 -28.8455 -35.9184 202.985 18.9445 -0.95461 -18.6357
6142000 -19.8579 -9.58882 118.088 -86.9357 -24.9166 -13.0629
6144000 115.65 -38.7491 -78.6662 76.419 -14.9503 -65.2235
6146000 33.2942 -29.3051 41.1935 -19.0021 11.6502 -84.1573
6148000 -191.828 23.1013 -51.3295 -45.3656 -7.42645 -112.93
6150000 -156.569 -138.114 145.497 -91.3146 25.7486 -64.097
6152000 65.0198 -173.811 32.9325 -129.497 136.203 -117.805
6154000 29.4089 80.1983 107.767 32.9304 144.945 -105.821
6156000 -211.976 16.356 -49.2089 19.1705 45.4075 -16.7287
6158000 -70.6807 67.2711 63.1724 -51.9449 -9.08746 182.763
6160000 -81.8401 -98.6749 65.3891 -9.05212 -65.5817 -6.63276
6162000 17.146 -17.3808 140.905 -10.4735 -75.121 47.4083
6164000 -134.444 -94.7891 46.197 -49.3929 -51.4117 105.828
6166000 -81.7671 171.757 108.878 -36.4397 65.0088 -80.2894
6168000 51.7847 132.917 73.899 -15.4447 71.8156 28.8167
6170000 35.955 -24.8472 -47.3705 -0.553387 70.5641 26.8902
6172000 115.857 -101.391 -65.5838 -5.642 -20.2475 86.4355
6174000 227.973 146.685 -96.001 68.5441 -32.351 95.0912
6176000 270.083 19.1033 -63.067 34.3578 33.3316 46.5473
6178000 198.04 -94.089 14.1547 -87.061 -3.83515 -3.1161
6180000 -28.3568 28.8464 7.72606 63.3961 121.278 95.5667
6182000 -15.3356 -111.659 52.5433 -65.7412 -29.3029 80.7735
6184000 124.523 -58.2495 -96.709 39.7913 -20.7672 78.1313
6186000 -120.996 -118.746 37.1079 49.6667 5.82969 -39.2295
6188000 -45.8925 -45.5701 207.612 16.0272 -33.4638 2.21036
6190000 -45.2797 -62.5739 138.471 45.5093 33.3065 -73.2877
6192000 135.519 12.5585 103.624 -24.6742 14.7888 -69.1756
6194000 -17.4738 63.8083 -58.0987 30.9699 179.431 -99.2971
6196000 -108.665 57.2601 99.7892 5.88906 76.7151 -35.9661
6198000 -124.433 -128.258 21.5549 -91.3244 47.1932 4.79668
6200000 -14.0607 -19.4805 -94.1807 -73.1999 12.003 -61.0516
6202000 96.3697 69.4219 -99.7398 35.3147 -6.27988 -83.7581
6204000 112.815 101.428 -60.5075 15.0489 -35.2212 0.804009
6206000 -15.8101 22.6269 -71.9905 30.3432 -102.895 30.8361
6208000 62.1981 199.397 -142.804 110.357 -164.773 116.012
6210000 68.7118 81.6059 -273.698 148.037 -119.594 106.591
6212000 156.447 65.1342 -200.729 60.4184 -28.8262 -30.3406
6214000 -79.9815 78.5327 -204.118 62.7656 -13.1062 8.9932
6216000 -18.2772 215.477 -27.0667 -75.3504 18.5722 -56.5504
6218000 -102.068 121.861 -165.022 -156.183 -23.0132 17.2636
6220000 108.391 64.918 -81.5542 -68.6039 -0.103024 -55.1733
6222000 38.1501 93.1528 -44.3111 -65.6296 16.6721 -61.4344
6224000 -183.489 36.0623 -217.306 -28.1723 16.9141 -73.4181
6226000 -153.362 -57.0864 -167.709 -61.8432 -95.184 2.28739
6228000 186.696 21.4608 -177.677 -28.4961 -120.083 16.1571
6230000 113.002 157.643 -201.815 -6.3462 -78.8781 91.9819
6232000 237.73 253.639 -9.02161 85.2551 -116.913 -25.5986
6234000 12.0025 6.24161 -182.834 111.289 -95.3418 42.1492
6236000 63.1887 40.1965 -110.12 60.191 -119.766 29.3335
6238000 58.8557 94.1393 -56.5812 55.9868 -196.789 16.3489
6240000 121.865 -181.776 -140.656 42.7684 -153.134 -8.38421
6242000 81.9327 -157.919 -35.2472 -52.2334 -95.2326 -15.3818
6244000 -36.4847 -122.859 15.1209 -63.1191 9.65274 -86.6158
6246000 108.745 -91.9728 126.135 84.1456 54.9698 -211.665
6248000 56.3968 -63.2705 175.373 95.9063 -58.1451 -205.46
6250000 53.6687 -103.955 9.49352 60.5409 -112.422 -153.243
6252000 75.8466 -152.084 -49.6681 -145.611 -7.29698 -45.9493
6254000 134.5 -198.47 171.081 -23.2747 -40.5542 -56.0662
6256000 104.444 -81.6544 104.326 35.4967 -43.6549 -23.7911
6258000 -10.6468 -110.787 -0.232308 40.209 -42.826 -78.2852
6260000 178.194 -182.572 -41.1345 53.1332 66.6771 -52.9718
6262000 65.0125 101.953 29.8308 3.35246 -57.8414 37.7469
6264000 5.55486 24.5502 31.9659 -1.6425 -167.191 11.9613
6266000 57.3281 -65.1298 265.653 -67.3613 7.51156 -79.3175
6268000 -27.9353 -29.6915 66.7254 57.4839 15.6969 0.964551
6270000 -164.503 83.5348 82.3189 51.0224 47.1914 -29.8696
6272000 -102.404 28.9936 38.3206 72.5653 142.693 -44.4438
6274000 -5.06759 51.6412 215.569 124.743 26.778 51.5124
6276000 -32.3326 -43.9014 49.4343 -69.5924 -51.4916 152.012
6278000 -155.529 -51.4332 93.7987 -35.3425 -62.2621 102.606
6280000 -27.0139 -105.923 222.75 21.3017 78.5142 200.771
6282000 -82.6759 -12.2615 107.792 1.164 -15.547 140.527
6284000 25.2476 -261.855 -38.1059 -38.865 39.4759 88.8379
6286000 46.4233 -35.8755 -25.0583 -4.07581 -19.4143 -67.4033
6288000 -32.0158 18.5945 -46.9828 -48.0005 -24.983 -92.4254
6290000 113.563 -9.90769 49.3387 -36.4428 24.7555 -5.91617
6292000 -39.2061 18.6216 -204.628 -102.553 -99.8152 50.9593
6294000 -38.8642 92.899 99.1778 4.38019 -49.6181 178.702
6296000 -157.617 -7.73689 116.153 -91.5805 -68.6763 49.3608
6298000 81.4081 62.1347 168.007 -124.723 -42.9855 85.6756
6300000 -28.758 -68.7464 153.996 -140.146 20.5257 13.4347
6302000 -93.4664 -23.2331 -114.144 -57.0256 -29.5169 -95.7906
6304000 125.532 -61.9303 -104.829 26.8502 86.7473 -86.3745
6306000 186.01 24.0135 -133.158 126.257 -12.917 -99.0668
6308000 21.7158 -46.4393 -120.389 123.42 -2.71683 -22.9518
6310000 30.3195 84.2573 104.231 -88.3802 -10.2456 4.66488
6312000 16.4902 57.9869 28.3005 86.2945 35.258 -115.488
6314000 98.5058 75.358 -50.5687 84.6343 48.2059 -72.4891
6316000 89.7212 -75.6478 -75.4783 14.2904 122.33 55.4303
6318000 -43.1617 9.77028 -114.667 10.7622 19.0433 14.0845
6320000 -10.5793 83.1382 -177.876 -72.0322 -66.5781 -173.632
6322000 58.2133 124.208 -45.7216 -76.0819 37.0819 -109.641
6324000 149.951 17.5831 19.196 -177.73 48.294 -80.6259
6326000 -47.1997 21.549 96.8595 -122.72 -71.1925 -92.3195
6328000 -61.1689 -146.622 46.6862 -21.8058 -102.21 -103.316
6330000 -20.6408 -111.434 34.3091 -31.2482 -180.233 -23.5114
6332000 -25.4267 -138.499 -27.9293 -18.7781 -129.745 121.239
6334000 116.392 147.664 74.4674 78.7769 -2.36287 81.4911
6336000 36.1839 -47.5026 -119.463 150.203 23.1833 -18.011
6338000 104.242 -164.858 26.1249 -8.31026 10.4279 58.7558
6340000 54.2709 -83.718 21.5594 -64.2757 94.7273 -42.7874
6342000 -12.9372 57.2793 -145.489 -19.9404 153.769 -61.9371
6344000 138.243 41.4809 -118.602 -132.71 70.061 -176.918
6346000 17.5812 41.4157 -159.505 -53.6365 40.1638 -173.317
6348000 131.468 116.004 -96.5741 -61.065 88.042 7.53722
6350000 -41.3311 -50.5209 -161.215 -53.4126 34.8046 52.552
6352000 -97.2584 17.9859 -135.505 -78.4663 -179.996 142.747
6354000 42.9427 -14.3536 90.4144 67.7168 -73.1085 -57.4324
6356000 -54.8399 -18.3846 23.2658 47.8195 129.044 104.568
6358000 -67.7002 211.714 30.2275 -163.5 106.004 -58.1121
6360000 -98.9059 221.023 112.989 -114.719 119.276 -46.6335
6362000 -28.2268 119.017 -29.5883 -181.005 89.0941 7.64857
6364000 -9.15039 -69.3714 -167.237 -125.123 152.069 -99.275
6366000 55.4881 -80.9085 -83.9489 -59.8762 92.7295 46.0046
6368000 60.685 82.1241 112.238 -62.802 44.2821 -76.5892
6370000 59.3765 40.1211 -16.1522 -53.7972 60.3305 -64.3431
6372000 111.561 207.132 -63.5247 30.7515 38.9887 -81.2272
6374000 -33.0265 -46.8211 -241.127 -77.1333 -65.6171 -65.0871
6376000 -105.32 -28.4241 -90.4186 -68.3436 -139.228 -112.818
6378000 -69.7017 -17.7063 178.061 -73.2513 -117.734 35.3113
6380000 -98.2314 -20.8985 57.0359 -60.0875 5.1044 -6.25814
6382000 -153.37 -6.25879 32.0793 -4.42319 -148.583 21.6999
6384000 3.05829 -67.1677 61.0256 20.963 -141.271 -63.2061
6386000 137.357 52.43 -0.353306 1.93861 -74.6569 -34.408
6388000 32.1295 7.88618 -102.097 13.0322 -10.0996 -37.1179
6390000 -42.9118 87.4738 -32.3214 105.082 -5.53619 -109.73
6392000 56.2515 -59.2314 10.7599 149.715 -135.846 -106.932
6394000 122.353 -81.0922 4.60571 118.205 -217.294 -30.3419
6396000 -66.1347 4.26846 25.8851 115.384 -90.3475 -47.8295
6398000 63.1009 -113.778 -71.0426 14.0963 93.5658 -17.6884
6400000 95.1407 -106.91 -67.4957 98.6777 108.65 9.64525
6402000 143.935 -170.93 87.7126 -121.8 86.3426 36.9912
6404000 108.516 -70.2281 -63.3455 -88.9424 65.3599 -6.47412
6406000 121.412 -133.494 -16.6435 -4.92344 131.061 -14.6223
6408000 249.964 -58.9074 52.231 95.5568 89.8925 -7.87261
6410000 10.571 -159.007 -31.6847 -47.9726 245.1 -8.49689
6412000 -110.059 -248.818 21.6099 -40.2467 96.2183 -29.1152
6414000 9.02652 187.784 239.297 -97.6671 58.0421 -14.5946
6416000 -230.132 70.1558 -45.8165 6.06071 115.056 57.0791
6418000 -76.4248 -3.66953 122.223 -64.8841 66.5323 79.5376
6420000 -148.216 -62.8877 185.8 -108.326 123.242 27.1252
6422000 -75.7969 -138.771 150.073 -79.9133 159.519 -105.894
6424000 -199.901 -30.3022 210.204 -48.9993 218.403 -80.6244
6426000 -71.6557 -116.675 73.1063 22.4597 6.25946 4.04349
6428000 42.0224 -59.4086 8.97006 -76.2548 -56.5395 91.7698
6430000 176.379 33.0305 -30.7225 -78.3167 -170.461 -30.997
6432000 1.30348 113.378 -93.4269 13.7159 -28.6596 64.308
6434000 -0.713636 82.4802 -77.6217 22.7154 -107.064 -164.373
6436000 -136.326 142.219 26.9603 -154.485 -12.5867 -45.4137
6438000 58.727 47.5524 -121.64 24.0832 -61.7899 80.5392
6440000 61.5088 57.7488 -97.7094 -37.9284 21.1522 137.43
6442000 83.2709 -168.037 16.6061 30.0285 113.195 112.523
6444000 -66.335 -79.7941 63.1122 18.6099 55.8324 -85.5327
6446000 29.3147 185.725 100.63 14.6829 58.5078 -18.0146
6448000 -130.066 -124.776 -38.1378 20.0748 72.5566 -24.0718
6450000 145.812 -138.13 98.9288 -74.5194 -37.0254 -44.0701
6452000 185.07 -281.442 30.8665 -126.063 16.8915 45.0247
6454000 179.945 -188.785 -72.6431 -89.3087 24.7539 -3.73241
6456000 234.045 -160.28 259.44 -18.4853 98.9896 69.6073
6458000 -14.6275 -156.865 227.169 -57.2381 -48.216 -69.0581
6460000 -75.8544 -185.943 -54.2182 -41.2037 -28.2332 2.20345
6462000 120.003 37.9255 -62.8679 -34.993 11.1972 -108.238
6464000 143.831 -11.8281 -252.822 -199.35 25.1704 -91.5079
6466000 201.741 -53.4267 -79.7258 -144.25 -11.987 17.6277
6468000 65.2626 58.6811 -114.258 -58.4203 -48.3122 -9.45858
6470000 98.0619 29.8039 -31.6951 -88.3082 -9.10429 62.2111
6472000 87.9039 -4.69758 -170.661 -42.1914 70.2536 -47.3964
6474000 82.4243 74.832 -41.4954 -18.0541 -57.9466 -14.836
6476000 166.551 40.7594 -48.2359 35.3383 40.6797 0.465326
6478000 -71.9332 -106.596 -16.0869 31.1782 -125.86 -63.8749
6480000 -56.1001 66.7286 64.0931 -39.3964 25.6166 -154.212
6482000 -66.1099 -81.6111 110.289 19.4356 -76.1184 -16.4331
6484000 139.687 109.746 142.615 67.7304 -70.3173 -81.4516
6486000 78.572 16.1462 24.2796 79.1247 -73.7196 -4.69865
6488000 22.2569 -32.8971 -142.643 88.5422 2.0629 122.101
6490000 -82.0165 -32.5886 -85.2472 73.6615 -27.0139 53.6961
6492000 139.513 60.7284 -85.43 -45.3525 -64.6544 42.6909
6494000 238.691 -51.1388 -12.8363 -134.268 -36.2275 -13.7117
6496000 -29.4392 51.8565 36.3324 -94.3844 -26.8687 -90.6038
6498000 -35.4044 -37.517 -4.08195 11.6366 -21.9678 -22.786
6500000 50.5126 150.306 -116.689 -45.3108 -14.9589 5.44236
6502000 -99.8202 -6.81441 -160.011 -115.762 -171.252 -111.641
6504000 7.0897 -121.111 -116.944 -34.7091 -243.33 -56.7297
6506000 -38.4933 105.302 -47.553 -182.388 0.614889 -14.5768
6508000 -19.921 16.4865 162.93 -31.5359 -27.7417 -55.5062
6510000 -33.3713 35.3219 -107.494 -113.996 3.59049 17.2831
6512000 -9.22628 -31.5742 6.39804 22.8829 -36.4731 63.3166
6514000 -65.4993 99.0793 104.277 59.9674 61.8335 -27.6055
6516000 53.6888 -34.9452 3.65127 67.2705 103.932 30.7302
6518000 -4.06117 -188.068 -53.0533 -61.2945 125.29 53.6599
6520000 94.0615 -77.03 39.1762 -31.1153 -72.3205 113.799
6522000 105.473 61.2961 86.3765 -33.0365 -46.9425 32.9527
6524000 76.8796 -33.2186 -32.4086 -113.251 58.8736 -17.6824
6526000 -4.70069 -2.28334 -61.6723 -34.311 -29.7113 63.5546
6528000 -41.6824 57.247 77.6122 -39.0624 92.7313 -97.1226
6530000 -93.5428 -24.1771 -64.8165 52.4148 78.1946 -101.771
6532000 -2.96002 7.29701 91.1884 -57.495 98.327 -94.2429
6534000 151.346 -40.7859 126.635 7.4436 76.2245 -95.2248
6536000 -89.6482 -264.979 11.9529 94.0343 -28.0715 -33.8715
6538000 30.7754 -68.6055 238.092 -45.9623 -83.4213 -46.3465
6540000 -41.4183 50.2747 -47.5025 -82.9068 -76.218 34.7556
6542000 -34.1678 -76.9227 -43.6946 32.1242 -29.2084 72.3826
6544000 80.7037 -42.977 -59.3703 -2.36282 -48.1324 91.3167
6546000 -18.8809 97.0295 -106.659 51.7137 -74.3698 37.2032
6548000 131.052 -24.9055 -0.381446 109.314 -136.432 63.2446
6550000 -0.550496 150.249 97.2697 70.4864 -37.7615 62.4032
6552000 -72.6686 -97.2191 -168.104 20.0854 -95.381 167.383
6554000 -48.8825 1.69065 -0.811249 -46.729 -64.0095 23.6759
6556000 9.56229 -54.5904 69.9392 -25.2612 -63.147 -47.4497
6558000 -88.9191 -19.5293 165.859 -42.5167 -96.6342 -10.8823
6560000 -0.586577 -77.93 122.446 -76.7141 -84.9401 42.3573
6562000 -1.98135 15.6443 28.82 -254.517 -11.3787 -8.51637
6564000 55.6873 -154.885 -82.1861 -174.83 6.07537 32.9362
6566000 197.441 73.0572 25.7732 -32.7114 25.2725 7.19728
6568000 8.60788 -13.6288 -98.2423 -109.403 -55.0063 30.2999
6570000 64.0473 16.3188 -38.5028 -164.929 -118.972 -33.3663
6572000 -53.3703 2.74974 -23.034 -11.0063 -137.819 -15.181
6574000 -52.3402 19.9883 69.0867 -40.1481 -215.286 83.1036
6576000 110.996 -46.0865 91.2405 17.3965 -116.584 124.525
6578000 7.26481 -100.834 71.6822 15.5893 -66.9339 124.364
6580000 -30.127 -23.8039 -51.6309 -79.4036 -158.452 -28.6002
6582000 24.3694 -179.198 -2.3807 -47.5133 -29.2759 2.56821
6584000 -115.477 3.60581 -57.7426 51.1142 -88.6233 -5.60254
6586000 -118.991 274.321 41.5265 82.3418 -67.2941 19.5315
6588000 -60.241 84.0964 65.3319 4.21388 -88.175 47.2742
6590000 109.278 153.609 91.4183 -92.8617 128.15 -8.91335
6592000 -140.345 77.3801 -107.079 -43.996 64.338 99.3833
6594000 -152.653 21.6523 -105.927 -25.3127 6.52668 52.461
6596000 20.5151 98.0213 -53.6161 -20.6007 -27.7271 60.447
6598000 141.378 193.438 13.26 -58.5482 59.1669 101.839
