# Time-averaged data for fix vACFavg
# TimeStep c_vAutoCorrFxn[1] c_vAutoCorrFxn[2] c_vAutoCorrFxn[3] c_vAutoCorrFxn[4]
5204000 1.14702e-08 -3.01667e-08 -1.78416e-10 -1.8875e-08
5206000 4.67332e-08 4.93361e-08 2.56373e-10 9.63257e-08
5208000 -1.16474e-09 -4.45476e-09 3.46699e-08 2.90504e-08
5210000 7.99027e-11 2.53435e-08 -3.32264e-08 -7.80307e-09
5212000 3.84318e-08 1.39007e-08 -1.94564e-09 5.03868e-08
5214000 -4.79386e-10 -2.70701e-08 5.78862e-09 -2.17609e-08
5216000 4.83723e-08 1.27061e-08 -3.49171e-08 2.61613e-08
5218000 -5.70391e-09 -3.00909e-08 6.37113e-08 2.79166e-08
5220000 -1.87727e-08 1.83634e-08 -2.47415e-09 -2.88346e-09
5222000 9.92853e-09 -1.39578e-08 -3.68442e-09 -7.71365e-09
5224000 -2.34823e-08 -5.10498e-08 -1.44882e-08 -8.90203e-08
5226000 2.67759e-08 3.78851e-08 3.12517e-08 9.59127e-08
5228000 2.86971e-08 3.22143e-08 -3.3903e-08 2.70083e-08
5230000 -6.5692e-08 -1.92415e-08 4.15929e-09 -8.07742e-08
5232000 3.31072e-08 -2.30026e-08 -2.7261e-08 -1.71564e-08
5234000 -4.39836e-08 -1.22933e-08 -1.06053e-09 -5.73374e-08
5236000 -2.60793e-08 -1.7366e-08 -2.07653e-09 -4.55218e-08
5238000 -1.54062e-08 1.55064e-08 -6.73152e-09 -6.63131e-09
5240000 1.44074e-08 1.25586e-08 5.40026e-09 3.23663e-08
5242000 1.93671e-08 -2.27956e-08 3.21406e-08 2.87121e-08
5244000 3.29499e-09 3.18207e-08 -1.07819e-08 2.43338e-08
5246000 5.55649e-09 1.74387e-09 -2.13565e-08 -1.40561e-08
5248000 4.17366e-08 -3.58722e-08 1.28565e-08 1.87209e-08
5250000 2.06284e-08 2.67039e-08 -4.47381e-09 4.28585e-08
5252000 1.90074e-08 1.02829e-08 3.57489e-09 3.28652e-08
5254000 1.85085e-08 -2.3908e-10 -3.13724e-08 -1.3103e-08
5256000 -1.87833e-08 -2.1389e-08 1.08808e-08 -2.92915e-08
5258000 2.89473e-09 -5.93951e-08 7.01116e-08 1.36112e-08
5260000 5.21166e-09 2.14421e-08 -5.35438e-08 -2.68901e-08
5262000 5.19447e-08 2.1582e-08 2.29317e-08 9.64584e-08
5264000 -4.01201e-09 1.39132e-08 -9.8208e-09 8.03753e-11
5266000 -4.22662e-10 2.50566e-08 9.51844e-09 3.41524e-08
5268000 6.38331e-09 -2.00719e-08 -2.80322e-08 -4.17208e-08
5270000 -4.98069e-08 2.35246e-08 4.46989e-09 -2.18124e-08
5272000 3.29495e-08 1.69789e-08 -3.14226e-09 4.67862e-08
5274000 -3.48398e-09 -9.58771e-09 1.42079e-08 1.13625e-09
5276000 3.57451e-08 -1.84283e-08 8.8338e-09 2.61506e-08
5278000 -1.6565e-08 1.22028e-08 -1.57885e-08 -2.01507e-08
5280000 3.00083e-08 7.74152e-09 -3.26055e-08 5.1443e-09
5282000 -1.38122e-08 -2.67141e-08 1.95959e-08 -2.09304e-08
5284000 -3.67253e-08 -1.25247e-08 -1.47126e-08 -6.39626e-08
5286000 3.25419e-08 1.90036e-08 -5.55193e-08 -3.97385e-09
5288000 -4.75119e-09 -1.14959e-08 -2.76026e-09 -1.90073e-08
5290000 -2.36166e-08 7.91085e-09 -1.60807e-08 -3.17865e-08
5292000 -1.15398e-08 -1.48231e-08 5.40276e-08 2.76647e-08
5294000 2.92972e-08 2.36242e-09 -1.4623e-08 1.70366e-08
5296000 -4.95829e-09 -2.044e-08 2.70642e-08 1.66584e-09
5298000 1.19898e-08 -5.9778e-09 -6.69603e-09 -6.84042e-10
5300000 1.8034e-08 2.22579e-08 -3.51741e-08 5.11777e-09
5302000 -2.55994e-08 -1.67291e-08 3.50832e-08 -7.24527e-09
5304000 -4.01797e-09 4.00121e-08 -2.80608e-08 7.93336e-09
5306000 3.8594e-09 2.4544e-08 4.9836e-08 7.82394e-08
5308000 2.50013e-08 -3.93633e-09 -3.40419e-08 -1.29769e-08
5310000 -1.65831e-08 1.71272e-09 4.95993e-08 3.47289e-08
5312000 -2.9023e-09 -6.2148e-09 4.40126e-09 -4.71585e-09
5314000 3.52589e-08 -1.62158e-08 6.42619e-09 2.54692e-08
5316000 2.57351e-08 1.95167e-08 1.26711e-08 5.79228e-08
5318000 -7.94725e-09 3.11193e-08 4.06254e-09 2.72346e-08
5320000 -2.43905e-09 -1.68164e-08 -1.49694e-08 -3.42248e-08
5322000 1.86568e-09 -2.41506e-08 3.31514e-08 1.08665e-08
5324000 1.83558e-08 4.81691e-08 -4.4574e-08 2.19509e-08
5326000 2.30555e-08 -1.82731e-08 -1.27254e-08 -7.94302e-09
5328000 -8.4071e-09 8.59299e-09 1.5029e-09 1.68879e-09
5330000 -7.00777e-09 -1.60385e-08 7.71675e-09 -1.53295e-08
5332000 -6.19537e-08 2.46822e-08 -6.57583e-09 -4.38473e-08
5334000 1.63661e-09 2.14453e-08 3.05613e-08 5.36432e-08
5336000 4.22665e-10 1.704e-08 -2.72864e-08 -9.82376e-09
5338000 2.62288e-08 -8.2467e-09 -2.86213e-08 -1.06393e-08
5340000 1.02319e-08 7.56629e-10 1.33518e-08 2.43404e-08
5342000 -2.61473e-08 -1.77293e-08 -4.8764e-09 -4.8753e-08
5344000 -2.53342e-08 -3.61511e-08 5.19595e-09 -5.62893e-08
5346000 3.48603e-09 -1.85625e-09 2.20174e-08 2.36472e-08
5348000 -3.35652e-08 -1.41712e-08 3.01942e-08 -1.75422e-08
5350000 -2.88329e-08 4.35113e-09 -5.06235e-09 -2.95442e-08
5352000 -3.46531e-09 -7.04387e-09 -3.30482e-08 -4.35574e-08
5354000 3.76301e-08 -2.84829e-08 2.84077e-09 1.1988e-08
5356000 -2.31264e-08 3.70778e-08 -2.81018e-08 -1.41503e-08
5358000 -4.17808e-08 -4.8949e-08 -2.2537e-08 -1.13267e-07
5360000 3.25942e-08 2.23102e-08 -2.14797e-08 3.34246e-08
5362000 -4.53989e-08 5.03838e-08 -6.36279e-09 -1.37784e-09
5364000 5.6762e-09 1.43699e-08 -1.42419e-08 5.8042e-09
5366000 1.226e-08 -4.04538e-08 4.78806e-08 1.96868e-08
5368000 -3.88711e-09 3.10911e-08 -1.31943e-08 1.40097e-08
5370000 -5.51618e-09 -6.14356e-09 -4.33634e-09 -1.59961e-08
5372000 2.3377e-09 5.18596e-08 2.93511e-08 8.35484e-08
5374000 4.78598e-08 1.75303e-08 -5.8928e-08 6.46212e-09
5376000 9.03262e-09 -5.64939e-08 -1.68235e-08 -6.42847e-08
5378000 -9.42684e-09 2.68636e-08 1.2235e-08 2.96717e-08
5380000 2.47584e-08 -4.24619e-09 -5.82798e-09 1.46842e-08
5382000 -4.30941e-08 -3.60315e-08 2.10807e-08 -5.80449e-08
5384000 4.36076e-09 2.25188e-09 -5.65057e-08 -4.98931e-08
5386000 -1.38803e-08 1.5141e-08 2.79099e-08 2.91706e-08
5388000 6.07361e-09 -2.25429e-09 5.25376e-08 5.63569e-08
5390000 -3.65566e-09 -5.68489e-08 -2.66414e-08 -8.71459e-08
5392000 -2.80256e-08 5.35849e-08 -1.34849e-08 1.20744e-08
5394000 3.06251e-08 1.43238e-08 -5.65565e-09 3.92932e-08
5396000 5.72424e-08 -2.45478e-08 -3.30413e-08 -3.46706e-10
5398000 1.24299e-08 2.01231e-08 -5.75814e-09 2.67949e-08
5400000 1.58399e-08 4.51206e-08 5.21497e-10 6.1482e-08
5402000 6.8896e-09 -1.05208e-08 -3.04376e-08 -3.40689e-08
5404000 2.37574e-08 -2.84897e-08 2.26042e-08 1.78719e-08
5406000 -1.80049e-08 1.8012e-08 -1.12908e-08 -1.12838e-08
5408000 -5.57504e-09 -1.1085e-08 8.46527e-09 -8.1948e-09
5410000 5.83051e-09 3.70297e-08 -2.31531e-08 1.97071e-08
5412000 1.86478e-08 -3.23227e-08 2.86045e-08 1.49296e-08
5414000 -1.98963e-08 3.66755e-08 -3.32131e-08 -1.6434e-08
5416000 -2.27946e-08 1.91368e-09 -1.8314e-08 -3.91949e-08
5418000 2.1613e-08 -3.60327e-09 -3.17642e-08 -1.37545e-08
5420000 -2.25448e-08 -2.22326e-08 1.9113e-08 -2.56645e-08
5422000 1.6683e-08 1.33443e-08 -1.8308e-08 1.17194e-08
5424000 -2.97417e-08 -2.23247e-08 6.69554e-08 1.4889e-08
5426000 1.26879e-08 9.49268e-09 -5.18191e-08 -2.96385e-08
5428000 -1.40866e-08 1.43226e-08 3.57527e-08 3.59887e-08
5430000 -7.10905e-09 -3.90657e-08 2.38369e-08 -2.23378e-08
5432000 2.0744e-09 -3.66184e-09 3.88984e-08 3.7311e-08
5434000 3.36448e-08 6.03275e-09 -5.4055e-08 -1.43774e-08
5436000 -5.36028e-08 -7.85826e-09 -4.60729e-09 -6.60684e-08
5438000 1.53072e-08 -4.47594e-08 -1.57355e-09 -3.10257e-08
5440000 2.67137e-08 7.86765e-09 -1.90271e-08 1.55543e-08
5442000 -2.55954e-08 4.74614e-08 -3.49146e-08 -1.30487e-08
5444000 5.33573e-09 8.43022e-09 -6.09768e-08 -4.72108e-08
5446000 -2.06068e-08 5.40704e-08 3.34479e-08 6.69115e-08
5448000 -2.55482e-08 -4.85432e-08 -6.28851e-08 -1.36977e-07
5450000 9.27273e-09 4.86009e-08 5.77749e-08 1.15648e-07
5452000 -7.16512e-09 -3.86128e-08 3.52606e-08 -1.05173e-08
5454000 -4.58655e-08 -4.14517e-08 3.97218e-08 -4.75954e-08
5456000 -2.15467e-08 2.54697e-11 1.70437e-09 -1.98169e-08
5458000 5.5055e-09 1.12005e-08 -3.59067e-08 -1.92008e-08
5460000 -3.20986e-08 1.35426e-08 2.70907e-08 8.53471e-09
5462000 2.75767e-08 -3.28751e-08 4.84855e-08 4.31872e-08
5464000 2.39263e-08 1.56905e-08 -1.58515e-08 2.37653e-08
5466000 -2.91891e-09 -5.34233e-09 -8.25451e-10 -9.08669e-09
5468000 -2.82264e-08 1.38483e-08 -6.78848e-10 -1.5057e-08
5470000 1.93026e-08 1.67244e-08 -4.51336e-08 -9.10661e-09
5472000 -8.39668e-09 -1.34102e-08 1.03171e-07 8.1364e-08
5474000 -2.00915e-08 -1.74278e-08 -4.24921e-08 -8.00114e-08
5476000 3.24434e-08 2.06455e-08 3.19277e-08 8.50166e-08
5478000 3.19413e-09 -4.02702e-08 -2.39819e-08 -6.1058e-08
5480000 4.3146e-08 -4.38664e-08 1.51668e-08 1.44464e-08
5482000 -3.76637e-08 2.01512e-09 -3.24112e-08 -6.80598e-08
5484000 -8.57693e-09 -5.46678e-08 5.72191e-08 -6.02562e-09
5486000 2.84089e-08 1.32612e-08 -3.26191e-08 9.05109e-09
5488000 -5.68119e-09 3.15441e-08 3.94101e-08 6.5273e-08
5490000 -6.72916e-09 4.01709e-08 -1.77289e-08 1.57128e-08
5492000 -1.79222e-09 -7.81632e-12 -4.60733e-08 -4.78734e-08
5494000 -1.81326e-08 -2.88384e-09 1.22451e-08 -8.77138e-09
5496000 5.61283e-09 -2.31463e-08 1.70693e-08 -4.64201e-10
5498000 -1.99691e-08 -2.46262e-08 2.6213e-08 -1.83823e-08
5500000 -1.4358e-08 1.16258e-08 -3.61659e-08 -3.88981e-08
5502000 3.22934e-08 -1.60168e-08 1.83559e-08 3.46325e-08
5504000 3.91685e-08 -9.42658e-09 -2.77905e-08 1.95136e-09
5506000 -9.69565e-09 2.93138e-08 -1.98757e-08 -2.57587e-10
5508000 -3.55433e-09 2.75156e-08 8.78748e-09 3.27487e-08
5510000 5.77766e-08 1.53825e-09 -1.06824e-08 4.86324e-08
5512000 -5.4318e-08 -2.04095e-08 7.35393e-09 -6.73736e-08
5514000 1.93503e-09 6.22017e-09 -1.627e-08 -8.1148e-09
5516000 2.09932e-08 -4.5983e-08 -2.68799e-08 -5.18696e-08
5518000 -3.80604e-08 3.68788e-08 3.86496e-08 3.74681e-08
5520000 2.24477e-08 -1.28853e-08 -4.58791e-08 -3.63167e-08
5522000 2.4639e-08 2.8403e-08 -4.02485e-08 1.27935e-08
5524000 -4.67978e-08 -2.75953e-08 -2.92548e-08 -1.03648e-07
5526000 1.78843e-08 -7.17185e-09 2.2646e-08 3.33584e-08
5528000 -7.32459e-08 1.46878e-08 1.6899e-08 -4.16591e-08
5530000 3.50563e-08 1.47286e-08 1.26421e-08 6.2427e-08
5532000 -1.69858e-08 -4.10548e-08 2.42099e-09 -5.56196e-08
5534000 -1.09397e-08 -3.89418e-08 3.22992e-09 -4.66515e-08
5536000 9.72901e-09 7.86661e-09 2.66338e-09 2.0259e-08
5538000 -4.65936e-09 1.0455e-08 -1.22046e-08 -6.40901e-09
5540000 9.54904e-09 -2.45023e-08 2.59358e-08 1.09826e-08
5542000 -1.64337e-08 2.89672e-08 -4.2581e-08 -3.00475e-08
5544000 -3.79304e-08 -5.75163e-09 -6.4907e-09 -5.01727e-08
5546000 2.00504e-08 3.82717e-08 2.44533e-08 8.27754e-08
5548000 -1.28545e-08 -3.36066e-08 -3.9136e-08 -8.55972e-08
5550000 1.94152e-08 -6.9685e-09 1.09182e-08 2.33649e-08
5552000 -3.76801e-09 1.7018e-08 1.42699e-08 2.75199e-08
5554000 2.67168e-08 6.29145e-09 -1.05744e-08 2.24338e-08
5556000 -2.40974e-10 -4.16319e-08 -3.21999e-08 -7.40728e-08
5558000 1.98782e-08 4.89315e-08 -3.19751e-08 3.68346e-08
5560000 -7.33505e-09 -5.28632e-08 9.84741e-09 -5.03508e-08
5562000 -5.81932e-08 3.32939e-08 -8.82051e-09 -3.37198e-08
5564000 4.21796e-08 2.71744e-09 -3.91739e-08 5.72314e-09
5566000 2.49513e-08 2.18328e-08 -1.46004e-08 3.21837e-08
5568000 1.42247e-08 -2.30487e-09 3.6373e-08 4.82928e-08
5570000 2.66533e-08 2.46594e-08 -1.18644e-08 3.94482e-08
5572000 -3.70849e-08 -8.68918e-09 -7.0631e-09 -5.28371e-08
5574000 7.02169e-08 2.35382e-09 -5.84981e-08 1.40726e-08
5576000 -1.79389e-08 -5.67759e-09 6.35393e-08 3.99229e-08
5578000 -9.46709e-09 -2.62555e-08 -8.50414e-09 -4.42267e-08
5580000 -4.48842e-09 -2.24908e-08 9.79813e-09 -1.71811e-08
5582000 1.139e-08 4.24892e-08 -4.54586e-08 8.42056e-09
5584000 4.02636e-09 7.97437e-09 -1.04788e-08 1.52194e-09
5586000 -4.9579e-08 -5.81923e-08 1.46858e-09 -1.06303e-07
5588000 7.57647e-09 -3.03365e-09 1.01522e-08 1.4695e-08
5590000 7.9844e-08 -1.34469e-08 -4.95752e-08 1.68219e-08
5592000 -2.863e-09 2.03834e-08 2.08798e-08 3.84002e-08
5594000 -1.78264e-08 7.37456e-09 8.10046e-09 -2.35135e-09
5596000 1.81442e-08 -2.22225e-09 -1.26615e-08 3.26043e-09
5598000 -1.15703e-08 -3.68854e-08 -5.79773e-09 -5.42534e-08
5600000 1.88829e-08 -3.95408e-09 8.66042e-09 2.35892e-08
5602000 4.28029e-08 5.13438e-08 8.38562e-09 1.02532e-07
5604000 -5.43268e-09 1.64261e-08 -9.19843e-09 1.79504e-09
5606000 8.16092e-09 5.79671e-08 -4.70808e-09 6.14199e-08
5608000 4.00312e-08 -3.27993e-08 -1.45423e-08 -7.31036e-09
5610000 9.91928e-09 -1.46327e-08 2.99315e-08 2.52181e-08
5612000 -4.14316e-09 7.34469e-09 -4.10537e-08 -3.78522e-08
5614000 -1.0002e-08 -3.07886e-08 -6.18948e-09 -4.69801e-08
5616000 2.99922e-08 -3.57031e-09 -3.11643e-08 -4.74242e-09
5618000 -1.27009e-08 -2.80643e-08 -8.72849e-09 -4.94937e-08
5620000 5.43201e-09 2.16169e-08 9.31613e-09 3.6365e-08
5622000 7.25891e-09 -1.62167e-08 -3.73034e-09 -1.26881e-08
5624000 9.03476e-09 -3.49324e-08 -5.42201e-09 -3.13196e-08
5626000 1.2486e-08 -5.91674e-09 -5.71099e-08 -5.05406e-08
5628000 -1.45026e-08 -1.34584e-09 8.82292e-09 -7.02553e-09
5630000 -1.79676e-08 1.54954e-08 2.11302e-10 -2.26089e-09
5632000 1.66654e-09 2.36207e-08 2.82734e-08 5.35606e-08
5634000 3.46386e-08 1.558e-08 3.48839e-09 5.37071e-08
5636000 6.85011e-08 9.81073e-09 3.00082e-08 1.0832e-07
5638000 9.43677e-09 -5.20825e-08 3.53893e-10 -4.22919e-08
5640000 -7.44669e-08 2.86462e-09 -5.02617e-09 -7.66284e-08
5642000 2.3661e-08 -7.9143e-09 1.8592e-08 3.43388e-08
5644000 6.37286e-09 3.12176e-08 -4.47637e-09 3.31141e-08
5646000 -1.18164e-08 3.31352e-08 -2.1759e-08 -4.40201e-10
5648000 -8.22121e-10 -2.01437e-08 3.66726e-08 1.57068e-08
5650000 1.84761e-10 -5.10778e-09 -3.44764e-08 -3.93994e-08
5652000 -1.86936e-08 2.76819e-08 -4.00282e-08 -3.104e-08
5654000 -1.03133e-08 1.43603e-08 -4.52732e-08 -4.12263e-08
5656000 1.15413e-08 -2.70325e-08 8.61092e-09 -6.88028e-09
5658000 -9.33024e-09 1.56251e-08 -4.12559e-08 -3.49611e-08
5660000 -4.55078e-08 -3.43651e-08 5.91425e-08 -2.07305e-08
5662000 -2.12921e-09 2.66994e-09 -4.36731e-09 -3.82659e-09
5664000 3.27069e-10 1.6481e-08 -1.93546e-08 -2.5466e-09
5666000 3.11512e-08 -3.647e-08 3.70664e-08 3.17476e-08
5668000 -2.36215e-08 2.36564e-09 -3.15291e-08 -5.27849e-08
5670000 1.37832e-08 -1.32331e-08 6.70669e-09 7.2568e-09
5672000 -2.5389e-08 3.54551e-08 -3.92501e-08 -2.91841e-08
5674000 -2.09138e-08 -4.25835e-08 2.06996e-08 -4.27977e-08
5676000 6.28521e-10 -2.25766e-08 -1.27084e-08 -3.46564e-08
5678000 1.16725e-08 2.45439e-08 -6.95555e-09 2.92609e-08
5680000 2.32573e-09 4.912e-09 -4.8537e-08 -4.12992e-08
5682000 1.25945e-09 -2.09654e-08 4.05068e-08 2.08009e-08
5684000 -1.15425e-08 1.29721e-08 -1.73295e-08 -1.58999e-08
5686000 -2.13913e-08 2.27923e-08 2.63724e-09 4.03819e-09
5688000 5.42852e-08 -3.32133e-08 -3.62778e-08 -1.52059e-08
5690000 -2.15342e-08 4.32766e-09 -5.32929e-09 -2.25359e-08
5692000 8.95803e-10 2.70335e-08 -7.25983e-09 2.06695e-08
5694000 -2.43668e-08 -2.02833e-08 -5.57374e-09 -5.02238e-08
5696000 -9.69236e-09 6.43959e-09 -2.32847e-08 -2.65374e-08
5698000 6.96059e-08 1.66667e-08 3.85023e-09 9.01228e-08
5700000 -4.32628e-08 3.15871e-09 -3.54051e-08 -7.55091e-08
5702000 -3.263e-08 1.35669e-08 -5.28514e-08 -7.19145e-08
5704000 -3.2523e-08 -2.56827e-08 2.68615e-08 -3.13442e-08
5706000 -2.40866e-08 -2.00116e-08 -3.16068e-08 -7.5705e-08
5708000 1.13041e-08 1.86215e-08 5.35282e-08 8.34539e-08
5710000 -1.14803e-09 -9.43492e-09 4.08598e-08 3.02768e-08
5712000 -2.55473e-08 1.81899e-08 -1.34164e-09 -8.69907e-09
5714000 1.27707e-08 -2.74084e-08 -3.68685e-08 -5.15062e-08
5716000 -3.00943e-08 -1.3934e-08 4.90331e-09 -3.9125e-08
5718000 -1.58522e-08 -5.29441e-09 3.16949e-08 1.05483e-08
5720000 1.70064e-08 3.65612e-09 -1.5487e-08 5.17547e-09
5722000 -4.52496e-08 -2.13838e-09 1.80614e-08 -2.93266e-08
5724000 3.86493e-08 1.35938e-08 -1.89928e-08 3.32502e-08
5726000 -2.57013e-08 -1.03832e-08 -6.32897e-08 -9.93742e-08
5728000 -3.11786e-08 -1.50998e-08 5.07553e-08 4.47694e-09
5730000 5.19848e-08 4.79679e-09 9.46826e-09 6.62499e-08
5732000 3.63863e-09 1.54939e-08 -2.58827e-08 -6.7502e-09
5734000 6.63342e-08 -1.01746e-08 1.55124e-08 7.16721e-08
5736000 -4.18774e-08 3.47732e-08 5.019e-08 4.30858e-08
5738000 3.73123e-08 -3.29122e-08 -5.10167e-08 -4.66166e-08
5740000 -1.66887e-09 -3.93349e-08 1.3229e-08 -2.77747e-08
5742000 -8.90851e-08 2.20504e-08 -2.55686e-08 -9.26033e-08
5744000 1.05449e-07 1.86901e-08 -1.50425e-09 1.22635e-07
5746000 -4.0409e-08 8.83832e-10 -1.33614e-08 -5.28866e-08
5748000 2.77581e-09 -2.99583e-08 -2.30987e-08 -5.02812e-08
5750000 -1.05957e-08 1.70168e-09 2.0267e-08 1.1373e-08
5752000 -1.7001e-08 4.10215e-09 7.42972e-09 -5.46918e-09
5754000 -3.85537e-08 -7.68272e-10 1.37016e-08 -2.56203e-08
5756000 -2.77419e-08 -5.17646e-08 2.17704e-08 -5.77361e-08
5758000 7.9428e-09 2.40682e-08 -1.77769e-08 1.42342e-08
5760000 3.42181e-08 3.62071e-08 -4.22553e-08 2.81699e-08
5762000 -4.82654e-08 1.1173e-08 -3.30686e-08 -7.0161e-08
5764000 5.28851e-08 2.10121e-08 2.88437e-08 1.02741e-07
5766000 -3.00361e-08 7.04638e-09 -1.16869e-08 -3.46766e-08
5768000 8.14262e-09 -1.79465e-08 -1.04677e-10 -9.90854e-09
5770000 1.64902e-08 1.79429e-08 4.87741e-08 8.32072e-08
5772000 1.82998e-08 -5.54979e-08 -6.53122e-08 -1.0251e-07
5774000 1.76231e-08 -2.45633e-09 2.889e-09 1.80558e-08
5776000 -1.51987e-08 2.45212e-08 3.74437e-08 4.67663e-08
5778000 1.40283e-08 -2.06663e-08 2.18055e-08 1.51676e-08
5780000 -3.32753e-09 7.95681e-09 -3.46682e-08 -3.00389e-08
5782000 2.72811e-08 -4.01713e-09 9.56919e-09 3.28332e-08
5784000 -1.04014e-09 1.23046e-08 2.20263e-08 3.32908e-08
5786000 1.55745e-08 -2.53323e-08 -1.57578e-08 -2.55156e-08
5788000 1.90335e-08 -1.20952e-08 4.35515e-08 5.04898e-08
5790000 1.43077e-08 5.90296e-08 2.71734e-08 1.00511e-07
5792000 -1.44923e-08 -1.57073e-08 3.78861e-08 7.68658e-09
5794000 -1.33163e-08 1.41044e-08 1.6329e-08 1.71171e-08
5796000 -4.34793e-08 -1.97107e-08 3.3076e-08 -3.0114e-08
5798000 1.77891e-08 -7.82622e-09 6.90824e-09 1.68711e-08
5800000 1.66552e-08 9.55819e-09 -1.51172e-08 1.10961e-08
5802000 -2.72081e-08 -4.61822e-08 2.04138e-08 -5.29766e-08
5804000 -7.60986e-10 -6.69248e-09 -1.21189e-08 -1.95723e-08
5806000 6.219e-08 3.12269e-08 -9.10639e-09 8.43106e-08
5808000 -1.28323e-08 -6.17365e-08 -9.56685e-09 -8.41356e-08
5810000 1.38706e-08 1.38533e-09 -2.79264e-08 -1.26704e-08
5812000 9.41272e-09 3.4547e-08 2.56065e-08 6.95662e-08
5814000 2.61054e-08 6.56545e-09 1.0157e-08 4.28278e-08
5816000 -2.92869e-08 -2.45155e-08 3.30646e-08 -2.07378e-08
5818000 2.49668e-09 -1.78376e-08 -8.6168e-08 -1.01509e-07
5820000 2.40715e-09 5.42886e-09 1.9429e-08 2.7265e-08
5822000 3.99957e-08 6.96893e-09 3.79481e-08 8.49127e-08
5824000 -1.03376e-08 -1.98959e-08 -2.88222e-09 -3.31156e-08
5826000 -6.76654e-09 3.3575e-08 -2.73169e-08 -5.08472e-10
5828000 1.2364e-09 -2.69046e-08 3.89934e-09 -2.17688e-08
5830000 -3.96325e-08 1.39121e-08 1.6305e-08 -9.41529e-09
5832000 -3.87521e-08 2.66629e-08 -7.18173e-10 -1.28074e-08
5834000 9.00401e-09 -1.78771e-08 -2.61479e-08 -3.5021e-08
5836000 -2.20491e-09 -1.13497e-09 9.72885e-09 6.38897e-09
5838000 3.76409e-08 -3.23165e-08 -2.75074e-08 -2.2183e-08
5840000 -4.63144e-09 -6.27294e-08 3.19235e-08 -3.54374e-08
5842000 -6.90062e-10 3.60549e-08 5.82157e-08 9.35805e-08
5844000 -3.60712e-08 -3.64861e-08 1.0644e-08 -6.19133e-08
5846000 -2.24133e-09 2.88498e-08 1.66588e-08 4.32673e-08
5848000 -3.58666e-08 -1.47227e-08 3.12124e-08 -1.9377e-08
5850000 -4.08581e-08 -1.51519e-08 -1.70915e-08 -7.31015e-08
5852000 9.09246e-09 8.3088e-09 2.4142e-08 4.15433e-08
5854000 -3.19329e-08 2.39961e-08 1.67052e-08 8.76851e-09
5856000 1.40223e-09 -2.74927e-08 -5.2643e-08 -7.87335e-08
5858000 -3.94509e-08 -4.50682e-08 -2.1733e-08 -1.06252e-07
5860000 -3.71014e-09 3.31112e-08 7.91956e-08 1.08597e-07
5862000 3.45775e-08 7.34839e-09 -5.70563e-09 3.62203e-08
5864000 2.41829e-08 -3.22544e-08 -1.34717e-08 -2.15432e-08
5866000 2.88181e-08 -7.69919e-09 -1.16022e-08 9.51673e-09
5868000 -1.74046e-09 -6.52267e-09 -2.52828e-09 -1.07914e-08
5870000 -9.19707e-09 3.01611e-08 -1.24165e-09 1.97224e-08
5872000 -1.39452e-08 -3.05158e-08 2.90069e-08 -1.54541e-08
5874000 6.48673e-09 1.17839e-08 4.33321e-08 6.16027e-08
5876000 5.66525e-09 -3.75206e-08 -9.14819e-09 -4.10035e-08
5878000 -1.1763e-08 -2.46841e-08 2.78345e-08 -8.61263e-09
5880000 2.0322e-08 1.79178e-08 -5.39232e-08 -1.56834e-08
5882000 2.50107e-08 -4.76935e-08 2.10672e-08 -1.61566e-09
5884000 -4.31242e-08 3.99376e-08 -8.73884e-09 -1.19255e-08
5886000 2.315e-08 3.91976e-08 -1.1864e-08 5.04836e-08
5888000 -1.46766e-08 3.64266e-08 6.60686e-09 2.83568e-08
5890000 -3.82377e-08 5.79263e-10 -3.96906e-08 -7.7349e-08
5892000 2.61962e-08 -1.7581e-08 1.11045e-08 1.97196e-08
5894000 6.44257e-09 2.16246e-08 3.58631e-08 6.39302e-08
5896000 -3.99505e-08 -2.75535e-08 -1.88932e-08 -8.63971e-08
5898000 3.79657e-08 2.13705e-08 4.37026e-09 6.37065e-08
5900000 1.73754e-09 2.16795e-09 2.52596e-08 2.91651e-08
5902000 -1.7696e-09 -3.00631e-08 4.86802e-09 -2.69647e-08
5904000 6.25852e-09 4.73141e-09 -2.32568e-08 -1.22669e-08
5906000 -1.78421e-08 2.6525e-08 -5.20019e-09 3.48274e-09
5908000 6.45302e-09 2.32367e-08 7.18038e-09 3.68701e-08
5910000 -8.04754e-08 -3.07188e-09 -3.83299e-08 -1.21877e-07
5912000 3.43665e-08 1.98716e-08 2.02251e-08 7.44632e-08
5914000 -7.41184e-09 8.06368e-09 2.14789e-08 2.21308e-08
5916000 -5.85577e-10 -3.41494e-08 -9.087e-09 -4.38219e-08
5918000 -2.26119e-08 2.43971e-08 8.21293e-08 8.39145e-08
5920000 2.51182e-09 -2.8539e-08 1.25423e-08 -1.34849e-08
5922000 7.39186e-09 2.56883e-08 8.09694e-09 4.11771e-08
5924000 -4.77013e-08 -1.06579e-08 7.72756e-09 -5.06317e-08
5926000 9.48252e-09 -5.93621e-08 6.02066e-10 -4.92775e-08
5928000 -5.12735e-08 1.57719e-08 3.90954e-08 3.59378e-09
5930000 -1.07383e-08 4.66282e-09 -1.83976e-09 -7.91526e-09
5932000 1.23616e-08 -2.03734e-08 -1.57121e-08 -2.37239e-08
5934000 -3.38003e-09 2.65469e-08 2.3193e-08 4.63598e-08
