# Time-averaged data for fix avgstress
# TimeStep v_pxy v_pxz v_pyz v_pxx v_pyy v_pzz
8758000 54.3405 -2.56809 87.0107 -112.174 -46.8807 159.054
8760000 106.357 -37.1692 45.6099 -26.8432 -12.5171 39.3603
8762000 36.0624 35.4962 10.4643 77.8728 -85.7944 7.92159
8764000 126.365 25.0714 30.8358 68.201 -46.7622 -21.4387
8766000 181.734 49.2396 23.8816 -44.5836 -79.7882 124.372
8768000 41.1456 91.7936 40.0049 13.563 -2.60368 -10.9594
8770000 -20.0505 44.3273 -10.5606 96.3187 -99.5347 3.21598
8772000 30.2311 -18.7977 -0.877911 -37.2894 -83.6117 120.901
8774000 1.76434 6.15971 35.9684 29.9175 -58.7282 28.8107
8776000 76.9123 43.3859 0.477426 9.09164 -47.2529 38.1613
8778000 74.4327 -45.586 -54.6519 101.059 -126.591 25.5311
8780000 22.0354 -123.695 20.3596 106.426 -101.408 -5.01833
8782000 -3.61465 -62.4833 41.0002 109.415 -89.0147 -20.4008
8784000 -16.8741 -41.6292 -2.37563 110.96 -33.8111 -77.1485
8786000 32.8507 9.79254 52.9178 114.562 -113.839 -0.72281
8788000 -43.0064 -49.4279 40.9539 -63.2953 32.817 30.4783
8790000 -35.0611 -208.712 90.846 -86.4747 93.3322 -6.85753
8792000 40.3493 -191.594 141.22 80.0374 -24.5995 -55.4379
8794000 113.007 -72.3734 3.22438 58.5341 -99.8509 41.3167
8796000 155.38 -124.047 23.4811 62.8752 -153.913 91.038
8798000 41.6536 -4.78843 58.6564 21.615 -138.778 117.163
8800000 124.231 89.7526 85.402 -78.141 -70.8161 148.957
8802000 24.6704 -25.978 43.7152 13.0876 17.3464 -30.4339
8804000 -5.78148 145.091 60.668 -51.1277 109.68 -58.552
8806000 -14.196 139.497 124.989 128.537 -33.3168 -95.2199
8808000 16.4886 34.7657 108.051 137.035 -21.4962 -115.538
8810000 -172.288 93.4735 -0.735807 173.36 -21.934 -151.426
8812000 30.4805 13.7242 -34.425 222.19 -117.388 -104.801
8814000 82.6555 141.128 -173.146 66.0793 31.507 -97.5863
8816000 128.636 33.7624 6.91367 -116.528 52.0063 64.5219
8818000 131.915 -109.713 -49.5431 37.1586 -43.0232 5.86453
8820000 108.265 -23.5631 52.2227 52.1451 36.0831 -88.2282
8822000 145.092 94.2451 -52.9841 114.405 -173.896 59.4912
8824000 137.973 82.7363 15.9616 -0.775584 -83.4555 84.2311
8826000 109.338 11.6904 -22.7455 -53.8907 -69.2321 123.123
8828000 -28.5396 27.3543 -60.9748 -44.0647 -96.9635 141.028
8830000 53.0755 8.6221 -71.0663 -108.627 -94.0071 202.634
8832000 0.716055 15.7946 -94.1332 -70.8126 -33.0014 103.814
8834000 49.8889 -60.6073 51.985 -54.3454 45.4142 8.93119
8836000 85.9927 3.78336 23.6607 -108.731 157.163 -48.4321
8838000 16.3828 95.3457 -74.3035 6.60847 42.2277 -48.8362
8840000 -45.7539 -13.7247 -52.8247 -4.57114 30.5727 -26.0016
8842000 15.1029 67.2942 -82.1959 78.0051 -48.5948 -29.4103
8844000 -40.6486 77.4668 -27.1025 91.8998 -100.014 8.1144
8846000 -125.253 119.293 59.4987 48.731 -102.373 53.6418
8848000 -52.2971 117.659 -39.2277 -35.9127 54.38 -18.4674
8850000 19.0754 100.126 -8.24443 -6.71914 87.0807 -80.3615
8852000 32.3746 186.656 30.2073 111.631 -137.934 26.3034
8854000 -64.8642 -8.70539 71.1793 69.2652 -114.597 45.3319
8856000 -50.8706 70.5453 -49.7074 164.614 -160.867 -3.74747
8858000 -10.4941 66.0874 -58.7715 154.993 -167.034 12.0409
8860000 43.501 57.2926 19.2098 53.9777 -64.8354 10.8578
8862000 -34.1938 -38.006 -82.3989 -88.5736 -53.0137 141.587
8864000 -150.151 -101.264 -105.18 -19.8042 75.7423 -55.9382
8866000 -121.707 -139.582 -3.52908 -214.968 223.734 -8.76633
8868000 -118.99 15.6052 -135.335 -199.193 119.762 79.4304
8870000 -195.013 74.4951 -89.9313 -84.1464 18.1483 65.998
8872000 -65.8797 73.5056 35.9679 8.51854 52.8401 -61.3586
8874000 -106.921 91.6898 -37.3215 -7.35169 113.353 -106.002
8876000 -119.718 124.429 83.2616 -96.758 11.6678 85.0902
8878000 -206.745 9.86874 7.69422 32.9588 26.1025 -59.0613
8880000 -103.611 -46.2357 -53.0836 9.45163 57.1087 -66.5603
8882000 -67.2684 131.194 -100.361 26.2056 129.087 -155.293
8884000 -92.0713 134.547 15.8141 190.655 29.2965 -219.951
8886000 -116.951 59.7025 -8.94518 31.8712 103.821 -135.692
8888000 -164.055 -26.9821 -4.62552 -36.9042 19.7331 17.1711
8890000 -91.2294 57.2351 -136.237 -10.3978 43.45 -33.0523
8892000 -8.83086 13.0031 -111.753 -14.6088 -41.9496 56.5585
8894000 61.9888 -91.9072 -4.51212 30.9248 36.0369 -66.9617
8896000 -52.1759 13.1527 0.210206 12.8271 -93.2754 80.4483
8898000 -109.393 92.2541 2.56346 13.199 -105.458 92.2588
8900000 -103.107 -115.151 -0.618176 98.8017 -6.01665 -92.785
8902000 -62.2236 -223.741 -42.499 -12.7705 104.999 -92.2285
8904000 -62.8596 -236.676 1.13115 -36.3389 177.365 -141.026
8906000 -155.142 -80.4394 -7.65041 -39.6209 86.1864 -46.5655
8908000 -91.674 -36.7293 75.5832 71.264 -39.5141 -31.75
8910000 3.01672 -77.2585 103.947 61.3364 58.652 -119.988
8912000 -56.208 -80.9121 141.443 15.5131 -20.8593 5.34612
8914000 20.0256 27.4119 69.2948 16.2279 -20.6116 4.3837
8916000 -21.5375 40.6854 64.6167 82.4058 -154.659 72.253
8918000 96.2049 72.5263 16.9291 131.515 -169.637 38.122
8920000 -23.0595 50.2538 -44.2602 105.325 -76.6639 -28.6606
8922000 71.7311 104.004 32.1227 -17.1038 38.0345 -20.9308
8924000 105.742 -41.1355 98.6634 -2.07183 62.1544 -60.0826
8926000 78.3009 -50.3701 35.7972 -39.3522 116.335 -76.9831
8928000 -48.3851 64.3003 13.4252 18.1057 35.4621 -53.5678
8930000 11.2374 76.664 -14.5115 -60.9713 21.6188 39.3525
8932000 14.5781 32.5314 -89.0085 63.4785 73.5279 -137.006
8934000 152.111 105.858 -99.9808 49.2432 -45.4512 -3.79201
8936000 34.5581 5.27466 59.2428 16.2837 -43.0444 26.7607
8938000 -20.7224 88.1949 8.92639 -142.466 125.17 17.2963
8940000 -60.0263 -19.0022 -37.9371 -100.446 21.3363 79.1095
8942000 -19.5689 -74.8942 -21.4623 -108.882 102.019 6.86333
8944000 57.3783 -20.5705 27.1929 -162.248 250.826 -88.5787
8946000 -41.9353 132.154 51.6634 2.56306 102.361 -104.924
8948000 -23.9168 116.07 35.7028 6.80999 108.869 -115.679
8950000 -97.7681 -19.8848 -10.9396 -0.155752 109.963 -109.808
8952000 -45.7933 -86.0047 -9.21021 57.4668 -19.8023 -37.6645
8954000 -135.03 -12.5114 94.0282 -0.0553188 -22.7025 22.7578
8956000 -48.8835 -27.4074 87.8694 85.5895 52.2234 -137.813
8958000 -20.4248 -10.398 38.5979 47.6992 214.4 -262.099
8960000 -68.3894 6.26002 31.0574 -79.1583 231.451 -152.293
8962000 -144.422 -69.842 43.2627 -5.71264 156.03 -150.318
8964000 -8.19012 -88.4487 48.1272 -136.443 68.8441 67.5987
8966000 17.7821 23.6579 59.8478 100.186 -21.9542 -78.232
8968000 29.533 -1.79994 13.0173 102.893 -24.6977 -78.1955
8970000 -34.8461 -25.2507 83.5009 87.3297 -36.7814 -50.5484
8972000 -2.29316 -50.9199 60.6877 140.76 -28.6571 -112.102
8974000 -45.2208 141.769 165.818 -51.7795 41.3121 10.4674
8976000 -114.17 -39.305 142.588 -89.3464 -3.34522 92.6916
8978000 1.34236 -7.04373 87.9424 -92.5948 157.502 -64.9071
8980000 -46.8274 97.4406 16.9914 -139.049 144.54 -5.49108
8982000 15.1502 120.992 116.264 139.415 124.454 -263.869
8984000 -4.90789 53.7699 51.8129 89.9213 229.002 -318.923
8986000 -94.2754 59.668 18.4317 -12.0884 249.779 -237.69
8988000 -3.37341 -46.9336 77.5013 -33.5167 134.25 -100.734
8990000 -63.1573 -60.8613 71.5861 11.7404 -69.8025 58.0621
8992000 68.9118 -159.772 27.6665 -3.16872 -4.82316 7.99188
8994000 14.1401 -145.216 -44.1867 36.153 104.239 -140.392
8996000 1.14701 -111.152 -224.811 88.8246 103.072 -191.897
8998000 30.2802 -126.372 -130.804 121.924 -122.301 0.377546
9000000 -63.1457 -103.677 -24.8081 236.271 -138.96 -97.3106
9002000 -10.4863 -38.3568 -101.684 115.99 -187.611 71.6217
9004000 -10.3157 29.3766 16.5379 56.7857 100.576 -157.362
9006000 60.9067 138.894 61.6502 -44.1229 107.5 -63.3773
9008000 64.414 152.056 -17.0436 5.35066 -14.9268 9.57613
9010000 -11.5293 153.698 77.2068 9.89161 59.5302 -69.4218
9012000 31.8222 34.3317 -26.7087 130.035 16.6608 -146.696
9014000 109.93 -13.9263 25.7555 108.063 22.027 -130.09
9016000 79.5315 48.863 120.045 173.159 83.5557 -256.715
9018000 194.341 -28.7112 15.518 96.1277 49.922 -146.05
9020000 88.06 19.7225 62.0529 90.5323 54.7938 -145.326
9022000 48.8719 162.038 -15.991 151.839 1.59524 -153.435
9024000 3.87153 -0.339755 40.2402 33.9742 118.837 -152.811
9026000 84.6995 -177.087 -94.5056 -66.5048 98.8135 -32.3087
9028000 60.8016 -132.989 59.2297 71.058 -98.6368 27.5787
9030000 60.1495 -95.2075 76.5899 -56.5858 -48.6354 105.221
9032000 5.30226 -113.51 -52.8982 -12.6932 -47.7386 60.4318
9034000 -133.084 -65.1427 -33.8601 31.8858 42.8379 -74.7237
9036000 -168.576 -73.2727 -53.7655 -73.6769 165.347 -91.6699
9038000 -119.269 -82.42 4.58017 -86.7168 153.659 -66.9418
9040000 -69.3143 -14.785 25.16 5.04792 108.258 -113.306
9042000 10.0305 -55.1501 33.6162 -39.4384 29.0063 10.432
9044000 42.6018 -130.154 -136.811 16.5968 5.04261 -21.6394
9046000 -67.3879 -103.864 -115.775 -109.18 58.1828 50.9975
9048000 29.8952 -83.3158 -196.283 -57.9608 -33.5232 91.484
9050000 -82.2783 -114.198 -102.349 49.7511 -36.4825 -13.2686
9052000 -72.2727 -88.5782 -93.2977 11.4002 -7.09473 -4.30552
9054000 -51.0778 -186.02 -7.68748 -55.5988 -32.4632 88.062
9056000 -25.3831 -105.101 -62.2357 -4.08762 -33.9917 38.0793
9058000 -29.0577 -70.4724 -16.8984 -105.353 13.397 91.9561
9060000 -31.6244 13.8969 4.71001 -25.575 85.6317 -60.0567
9062000 69.8846 5.50165 -32.5254 80.7673 46.7061 -127.473
9064000 -42.2197 -41.9138 -43.0226 99.1463 31.5888 -130.735
9066000 -136.693 39.5081 -109.627 -37.7241 -85.9451 123.669
9068000 -3.82169 51.8858 -95.0221 -154.237 46.6274 107.61
9070000 54.776 56.9274 2.76292 -45.1052 -85.6803 130.785
9072000 69.6525 29.0493 -70.0289 96.7272 -232.841 136.114
9074000 15.233 61.9519 -95.2025 190.76 -165.108 -25.652
9076000 -108.342 89.3717 -12.2305 70.0884 -228.27 158.182
9078000 16.2668 83.4039 21.6782 93.8157 -71.1166 -22.6992
9080000 -87.8752 185.955 39.1557 38.29 -5.50954 -32.7805
9082000 -10.1297 94.7428 -47.2501 -19.8512 15.7039 4.14726
9084000 38.5898 27.0754 5.00148 78.412 -140.05 61.6377
9086000 128.849 40.8347 136.262 60.457 -86.0013 25.5443
9088000 11.2939 126.028 82.3674 76.1034 -95.3271 19.2237
9090000 -70.6581 8.14274 82.3927 29.7561 -96.3515 66.5954
9092000 -6.85228 46.9289 70.0583 80.4218 8.23701 -88.6588
9094000 76.2585 -16.3331 55.0017 -28.1286 -11.699 39.8276
9096000 16.4791 28.8782 37.8318 -59.9978 -56.5673 116.565
9098000 11.4267 -139.37 44.5076 51.4722 -54.9029 3.43063
9100000 83.524 -81.5619 -37.486 -49.6707 13.8222 35.8485
9102000 18.0542 21.5701 -4.4929 60.3176 17.844 -78.1617
9104000 -64.1666 -43.1464 -98.7504 -118.821 73.4208 45.4003
9106000 6.07795 -82.9727 85.7496 -13.1418 35.2497 -22.108
9108000 26.7666 -193.47 37.8498 53.6012 14.7608 -68.3619
9110000 31.3069 -124.22 24.6817 55.7344 -1.0523 -54.6821
9112000 33.8915 -8.55343 170.051 -68.3657 113.638 -45.2727
9114000 -30.3261 -90.1758 50.0696 -33.3835 38.3578 -4.97438
9116000 -72.1783 -17.8564 106.892 13.3144 58.85 -72.1645
9118000 -48.4166 -117.787 64.4784 -72.9455 -50.55 123.495
9120000 -39.0198 -212.353 58.9242 -101.792 9.948 91.8437
9122000 -69.0588 -123.819 105.1 -21.3426 31.3443 -10.0017
9124000 -39.0534 17.8704 56.8925 -11.9484 -59.7334 71.6818
9126000 19.9447 -23.4531 -61.965 20.9163 39.9601 -60.8763
9128000 31.6155 -23.0211 -4.47439 68.3131 40.2025 -108.516
9130000 170.285 -1.81838 92.2147 138.2 -146.667 8.46706
9132000 120.311 3.72216 42.9691 72.7603 -96.9675 24.2072
9134000 140.27 -38.5594 -15.4694 -237.588 55.3024 182.286
9136000 7.23753 -17.8613 -15.297 -2.97237 -22.2792 25.2515
9138000 22.047 22.5219 17.6787 -52.2874 -25.9918 78.2791
9140000 -42.5184 8.21021 113.091 67.4635 -66.021 -1.44249
9142000 -140.971 -65.5817 102.132 35.2192 -23.6713 -11.548
9144000 -21.4541 -80.3273 4.68802 -15.1036 58.3384 -43.2348
9146000 -40.0191 -1.51754 104.335 45.8875 30.7543 -76.6418
9148000 -64.4273 6.73375 53.2636 -0.54317 117.414 -116.871
9150000 32.2222 -62.6211 37.0603 -11.8586 -22.1813 34.0399
9152000 98.8319 -110.353 -125.937 -131.526 1.77748 129.749
9154000 -15.0781 -15.5696 -111.06 -185.259 51.9051 133.354
9156000 -151.107 43.281 17.3361 28.3634 -38.2779 9.91446
9158000 -28.2253 40.9383 -8.83526 93.8737 -220.935 127.062
9160000 -72.5706 20.4443 18.3546 75.8596 -159.596 83.7362
9162000 1.20608 -4.47607 5.81996 141.258 -86.3228 -54.9357
9164000 -69.733 42.5914 -94.9219 26.82 -19.2504 -7.56956
9166000 -113.996 104.396 -33.0791 -33.171 -66.1529 99.3239
9168000 -56.257 113.275 -110.972 -23.9985 8.91717 15.0813
9170000 -68.461 54.5614 -46.3731 97.4812 -75.7685 -21.7127
9172000 28.1679 134.249 -111.254 199.611 -109.184 -90.4269
9174000 -129.081 -80.4373 32.3635 20.3534 -36.4291 16.0757
9176000 -206.312 -81.4891 32.1349 -136.35 122.35 13.9999
9178000 -84.3738 23.3289 144.203 -35.3491 -54.1202 89.4693
9180000 -67.5712 -18.9497 37.8659 -34.0673 -59.3577 93.4251
9182000 -71.9533 4.72429 -38.7976 104.458 -11.166 -93.2922
9184000 27.9701 26.9444 -78.3919 119.21 28.1904 -147.401
9186000 80.4505 -26.4926 10.421 -32.9397 18.2557 14.684
9188000 162.111 -78.4581 -15.0637 -82.1682 78.2796 3.88861
9190000 162.347 -96.6577 -23.2695 -38.2853 -16.5467 54.8321
9192000 28.8736 -13.3656 -30.9732 -175.686 98.5186 77.1671
9194000 167.151 20.8431 -76.0492 -32.8752 14.5286 18.3466
9196000 19.0556 -87.6094 -53.5197 -18.9327 23.9937 -5.06099
9198000 19.2953 -83.1354 -128.701 -24.0996 -62.2398 86.3394
9200000 39.1823 -48.7503 -20.5213 65.4549 63.4786 -128.934
9202000 3.76031 -57.7675 88.9472 67.3859 7.76376 -75.1496
9204000 11.4333 26.0461 151.734 18.101 -182.546 164.445
9206000 46.6637 83.8127 76.1311 20.864 -69.0307 48.1666
9208000 83.4385 59.0981 42.8023 144.389 -99.3258 -45.0635
9210000 43.6431 18.4184 50.1841 62.1016 -174.733 112.631
9212000 85.9362 56.1991 94.7418 15.7146 -147.915 132.2
9214000 23.1087 165.524 100.889 -66.6317 8.19777 58.4339
9216000 -56.678 57.1839 99.6619 -132.775 95.0228 37.7524
9218000 29.1359 -14.8299 11.9588 -107.846 87.2807 20.5655
9220000 -31.7418 -59.8681 -63.4362 56.3293 -143.677 87.3475
9222000 -103.527 -13.1258 -8.08513 -23.9354 -20.3215 44.2568
9224000 -89.8884 71.8157 20.3655 -66.2966 81.8607 -15.5641
9226000 45.7768 -27.371 -109.717 -157.817 134.459 23.3575
9228000 20.0554 21.2798 -106.873 -38.2548 -12.5269 50.7817
9230000 -0.809278 -7.89027 -52.8657 -199.144 86.2469 112.897
9232000 -0.493656 -176.677 -26.5632 -110.99 -18.6093 129.599
9234000 96.0617 -70.7345 28.0584 -110.208 58.1012 52.1073
9236000 -57.4792 -144.349 -0.986094 2.04149 -25.5658 23.5243
9238000 -116.856 -106.686 -10.0369 -53.4676 -22.5113 75.979
9240000 28.3392 -132.626 13.7211 -76.6106 82.9424 -6.33181
9242000 -58.6104 21.8624 89.5147 66.6642 -1.08171 -65.5825
9244000 -101.754 78.3284 90.656 62.1887 -66.5146 4.32593
9246000 -93.283 62.7284 48.8859 -57.8893 60.6466 -2.75734
9248000 -79.8503 63.7942 115.606 28.7963 -77.8747 49.0784
9250000 -87.3488 -139.819 14.2824 24.8783 -156.906 132.027
9252000 -39.1037 -239.538 -23.0467 69.3566 -8.24466 -61.1119
9254000 43.7287 -22.0846 -42.4065 83.9911 -58.382 -25.609
9256000 103.752 -23.6184 12.6753 33.3853 -22.6955 -10.6897
9258000 -28.3609 97.7782 -19.8787 -47.6044 116.961 -69.357
9260000 -51.2343 77.4114 33.1785 -102.426 223.904 -121.478
9262000 16.0236 106.176 108.197 -2.12828 40.7362 -38.6079
9264000 60.1726 -15.7838 33.8479 60.0451 -62.1376 2.09253
9266000 -18.0054 -49.7869 59.2536 -76.9217 22.3522 54.5695
9268000 -99.6872 35.5238 29.363 -59.8349 -82.7832 142.618
9270000 -2.08774 -123.161 -121.836 45.7879 -88.8137 43.0258
9272000 120.81 -15.4988 -42.2285 -60.8518 4.46109 56.3907
9274000 87.2971 -85.7822 24.5708 194.85 -220.695 25.8453
9276000 46.9067 -16.1176 -35.0808 141.303 -163.492 22.1885
9278000 35.5722 -34.5226 -124.378 2.47944 44.7399 -47.2194
9280000 -12.5657 -45.3612 -33.2686 -52.5752 120.972 -68.3969
9282000 -3.36717 46.6533 19.638 29.7291 80.3996 -110.129
9284000 -73.3293 98.9559 54.9396 39.8585 -88.7522 48.8937
9286000 -121.016 0.0256033 24.195 -18.7925 35.7215 -16.929
9288000 -88.0807 -18.7765 14.8484 -11.6143 29.5376 -17.9233
9290000 -76.8024 78.9765 -30.0839 -44.4357 -59.7319 104.168
9292000 15.2868 -97.3823 36.2597 -122.244 70.2332 52.0106
9294000 3.89846 4.63024 -16.6565 54.1752 -18.7369 -35.4384
9296000 28.7818 -39.5177 70.5611 47.559 -167.549 119.99
9298000 56.5082 -76.7007 105.127 32.5936 -93.5757 60.9821
9300000 91.7472 91.3401 -108.441 -144.281 112.324 31.9571
9302000 59.4959 -11.189 -81.8921 -160.32 190.499 -30.1788
9304000 63.4099 38.1087 50.9557 -192.534 199.228 -6.69402
9306000 6.10716 42.9873 26.197 -53.803 56.8983 -3.09532
9308000 106.142 64.942 -60.0129 42.5643 -85.1582 42.5939
9310000 72.7434 45.3643 -106.619 -106.173 172.227 -66.0543
9312000 139.57 -15.5373 -73.8107 -47.6638 119.934 -72.27
9314000 -2.44614 -21.5611 15.0678 26.4456 123.511 -149.957
9316000 26.8959 -135.812 40.0609 -19.535 82.6857 -63.1507
9318000 79.1991 -78.5119 80.6471 -4.72154 15.6345 -10.9129
9320000 163.406 -13.5469 -96.0641 -64.5471 112.435 -47.8876
9322000 6.16624 -46.7809 -71.3574 -38.4473 49.2808 -10.8335
9324000 -55.6248 49.1592 -29.5822 -89.0343 -137.767 226.801
9326000 18.0943 -19.3214 -176.958 46.6044 -81.3673 34.7629
9328000 27.4153 15.0669 -129.027 53.1706 -36.5778 -16.5927
9330000 -4.38293 27.7413 -58.1647 4.49722 68.0397 -72.5369
9332000 -25.6731 17.9637 18.7208 67.6007 19.3166 -86.9173
9334000 169.123 -12.0363 119.407 43.3612 -98.1167 54.7555
9336000 41.7268 17.1938 47.8821 -107.216 22.7647 84.4511
9338000 62.4115 91.8625 -97.0584 11.0182 85.1439 -96.1621
9340000 95.2025 96.9464 -132.712 -87.9503 88.5248 -0.574487
9342000 47.6948 -30.1379 40.0179 -158.607 108.906 49.7016
9344000 -97.5674 -15.1482 14.1686 11.7682 92.5033 -104.271
9346000 -87.8143 -30.8589 -97.6457 129.361 -192.412 63.051
9348000 -19.0909 -187.581 -89.6137 134.657 -110.374 -24.2829
9350000 -77.7775 -8.403 -98.2125 123.415 -90.1506 -33.2646
9352000 5.72562 82.5666 -37.9805 -24.5058 -42.0969 66.6027
9354000 -53.6173 -39.2792 -121.12 -12.4802 1.23189 11.2483
9356000 -72.481 -136.715 -45.4577 53.3927 -18.6871 -34.7056
9358000 -68.3869 -42.6128 -0.960322 53.2076 -62.2404 9.03286
9360000 -8.24728 -83.7216 -21.9314 -7.54461 -128.748 136.293
9362000 71.9576 -36.1778 90.9282 108.546 -102.091 -6.45449
9364000 26.7071 -119.887 69.8554 74.1183 19.6677 -93.786
9366000 68.5554 13.0451 -20.5135 -73.1872 92.9872 -19.8
9368000 54.7263 49.0562 -38.6562 -108.72 108.616 0.104113
9370000 29.7087 3.45988 -82.7798 38.4569 -30.6546 -7.80226
9372000 -51.8608 -57.0715 -116.92 6.56686 -104.24 97.6736
9374000 36.3981 10.4836 -24.2936 -8.95333 -80.5585 89.5118
9376000 58.3787 39.0294 -73.2581 -1.3129 -135.51 136.823
9378000 9.35232 -1.74964 -140.003 69.5132 -292.201 222.688
9380000 -65.5673 61.2551 -108.401 -17.4935 -66.0904 83.584
9382000 -75.3025 107.109 31.4404 1.11138 3.75742 -4.86879
9384000 40.9362 7.44377 58.2847 -21.3455 124.358 -103.012
9386000 11.2529 37.1566 30.9618 103.58 -54.398 -49.1823
9388000 -38.3172 -1.96813 -37.3349 69.6501 -60.5245 -9.12557
9390000 51.2452 -69.2964 39.6313 -13.9098 -42.7045 56.6143
9392000 -57.0993 -204.093 111.297 12.7959 -133.303 120.507
9394000 -92.7704 -98.1949 -47.8469 -40.824 -62.3444 103.168
9396000 -57.5014 -20.3465 -24.0347 51.5414 53.4618 -105.003
9398000 21.2486 -24.0849 -45.5149 94.7644 -52.7496 -42.0148
9400000 15.2994 -68.6291 49.2407 77.5313 -125.525 47.994
9402000 7.64468 -50.765 21.989 194.402 -26.5061 -167.896
9404000 64.1507 26.3515 114.277 51.3353 31.4535 -82.7888
9406000 31.0471 -74.4292 58.0973 19.1605 40.7488 -59.9093
9408000 -61.2977 -208.189 61.1884 32.2127 -40.0866 7.87396
9410000 -168.288 -67.4302 17.6534 -42.2054 -70.4134 112.619
9412000 -26.7604 -1.22229 -11.627 -50.5774 -20.8725 71.4498
9414000 -38.7879 -34.8407 102.676 158.487 -133.074 -25.413
9416000 -77.6275 -95.8181 71.7004 -12.3239 0.866492 11.4574
9418000 -49.6328 -41.225 58.6398 -51.8016 -98.8104 150.612
9420000 27.8182 9.91247 -60.4135 119.937 -239.911 119.974
9422000 62.8844 61.7857 -99.7464 56.0236 -215.215 159.191
9424000 61.7435 -28.6722 -159.385 -35.7383 19.6102 16.1282
9426000 125.746 -82.0178 -153.605 -93.8584 133.956 -40.0973
9428000 150.833 114.065 -11.1478 -151.966 -22.6185 174.584
9430000 131.03 41.042 55.5349 -32.0978 -141.025 173.123
9432000 25.5599 -59.0523 44.0925 93.3376 -13.6539 -79.6838
9434000 37.5819 25.5088 -109.28 49.4902 27.6292 -77.1194
9436000 -57.7259 -121.634 -108.942 82.2448 60.7857 -143.031
9438000 -104.483 -17.8945 -0.617643 84.096 -83.5337 -0.562325
9440000 -75.4341 -94.4008 87.5733 -1.49793 -87.2081 88.7061
9442000 1.23133 60.0103 -30.3305 130.583 -174.756 44.1728
9444000 49.3268 22.6615 -42.8907 -2.49058 64.7476 -62.257
9446000 -103.136 -33.9025 66.4489 87.4121 11.1437 -98.5558
9448000 -78.1407 43.704 73.5985 -92.9918 42.9348 50.0569
9450000 185.417 -34.6489 85.085 -144.941 107.397 37.5444
9452000 63.679 102.339 122.649 -122.342 69.0049 53.3368
9454000 34.3688 -65.7068 198.857 87.5727 88.9086 -176.481
9456000 21.2167 -75.8691 10.5432 -14.4091 172.114 -157.705
9458000 59.8291 57.4289 -105.252 -74.4941 197.29 -122.796
9460000 47.2021 99.4381 59.6692 -0.462759 -83.9504 84.4131
9462000 -62.3216 33.257 40.5735 14.5401 -26.5631 12.023
9464000 -71.5038 -107.439 -70.031 -42.5951 -49.6606 92.2558
9466000 -44.8821 -130.169 -85.0437 31.8683 4.44 -36.3083
9468000 -127.345 11.7267 -70.787 -46.7394 69.2308 -22.4914
9470000 -12.7782 -13.5857 13.5841 -195.763 185.078 10.6849
9472000 5.4983 72.5448 28.6803 -36.4437 134.067 -97.6233
9474000 -16.5122 40.2727 -26.2442 -22.0088 107.614 -85.6052
9476000 10.855 -15.1598 57.5758 -57.3991 9.34485 48.0542
9478000 38.7743 18.7323 90.2952 -100.629 133.636 -33.0075
9480000 -29.7945 -2.93353 67.6567 64.8319 41.4249 -106.257
9482000 -16.7934 -76.2618 0.628467 44.4689 182.937 -227.406
9484000 -34.1499 -137.684 -52.3417 146.633 60.7349 -207.367
9486000 46.7079 -113.536 57.3424 -4.44954 0.992377 3.45717
9488000 27.0611 -47.5599 10.8233 -135.355 85.7931 49.5623
9490000 76.5278 27.9524 -9.14551 127.6 -15.087 -112.513
9492000 3.52852 -6.02245 -61.8998 188.403 -157.893 -30.51
9494000 61.2155 -16.8083 -31.8777 180.878 -228.448 47.5698
9496000 47.6876 23.2912 -36.8502 -12.6149 -73.9772 86.592
9498000 -2.73686 50.1109 52.1574 -76.0402 -148.836 224.876
9500000 -89.0175 17.6435 -32.1508 -85.4295 -6.01535 91.4448
9502000 -167.455 -30.1187 -65.2246 -119.685 -0.405989 120.091
9504000 -165.698 41.2515 -26.0323 -151.885 28.0877 123.797
9506000 -122.749 2.67073 54.9845 -142.73 -57.5683 200.299
9508000 42.7816 -125.258 133.259 -60.5913 -41.3595 101.951
9510000 33.039 -29.8181 19.3963 -71.9245 107.54 -35.6156
9512000 -51.6548 -74.2336 155.398 -48.492 81.8925 -33.4005
9514000 -88.2588 -43.5584 61.7437 32.4831 17.8972 -50.3803
9516000 33.004 34.4101 122.508 -32.8092 89.5333 -56.7241
9518000 37.4234 -74.9043 124.6 -35.4859 -26.4466 61.9325
9520000 74.9587 -97.5112 22.1996 -0.307959 -103.937 104.245
9522000 3.47062 -12.6718 48.5258 22.8072 -84.562 61.7548
9524000 39.9897 -60.6164 -25.5667 -27.5749 -20.1663 47.7412
9526000 0.271283 -26.5416 37.3689 -33.382 -28.1936 61.5757
9528000 -193.968 17.8581 113.259 70.3386 23.1632 -93.5018
9530000 -100.769 98.0521 12.1885 -37.1133 18.505 18.6083
9532000 -188.032 75.9354 -11.6044 57.6195 -41.8017 -15.8179
9534000 -60.2684 53.1945 -122.737 104.556 -70.3188 -34.2371
9536000 -75.3975 -16.3652 19.3488 19.5301 -152.925 133.395
9538000 15.7612 -1.63833 -13.596 73.8821 -161.955 88.0727
9540000 -127.53 84.0349 -13.1034 221.391 -102.097 -119.294
9542000 -67.1217 -130.233 -73.133 146.714 -141.284 -5.43041
9544000 15.3309 -60.4576 -118.276 9.57091 -14.4315 4.86056
9546000 113.53 12.5504 -41.0577 -6.58419 51.7856 -45.2014
9548000 111.696 -131.705 93.7253 -61.2743 138.234 -76.9598
