# Time-averaged data for fix fixmsd
# TimeStep c_msd[4]
6564000 2374.35
6566000 2379.96
6568000 2379.85
6570000 2382.9
6572000 2378.4
6574000 2376.79
6576000 2380.67
6578000 2386.51
6580000 2384.4
6582000 2385.86
6584000 2384.52
6586000 2380.04
6588000 2391.2
6590000 2397.96
6592000 2406.4
6594000 2400.25
6596000 2401.08
6598000 2409.87
6600000 2412.19
6602000 2418.26
6604000 2421.21
6606000 2420.92
6608000 2414.77
6610000 2415.91
6612000 2415.35
6614000 2422.22
6616000 2421.24
6618000 2425.36
6620000 2424.7
6622000 2423.68
6624000 2426.08
6626000 2423.45
6628000 2424.02
6630000 2425.6
6632000 2431.55
6634000 2427.72
6636000 2423.54
6638000 2421.48
6640000 2414.25
6642000 2416.41
6644000 2413.16
6646000 2412.6
6648000 2411.55
6650000 2410.9
6652000 2414.56
6654000 2416.54
6656000 2414.02
6658000 2404.31
6660000 2409.43
6662000 2416.03
6664000 2420.12
6666000 2421.98
6668000 2416.15
6670000 2417.4
6672000 2417.82
6674000 2414.13
6676000 2412.12
6678000 2407.89
6680000 2412.95
6682000 2410.9
6684000 2416.27
6686000 2421.14
6688000 2427.95
6690000 2424.65
6692000 2425.3
6694000 2426.76
6696000 2423.59
6698000 2427.28
6700000 2426.42
6702000 2420.28
6704000 2424.44
6706000 2423.75
6708000 2425.92
6710000 2427.28
6712000 2425.68
6714000 2429.67
6716000 2431.84
6718000 2434.57
6720000 2438.35
6722000 2438.11
6724000 2437.36
6726000 2441.65
6728000 2449.66
6730000 2449.38
6732000 2455.8
6734000 2456.84
6736000 2459.55
6738000 2455.67
6740000 2452.81
6742000 2457.59
6744000 2462.25
6746000 2461.49
6748000 2456.85
6750000 2453.24
6752000 2451.49
6754000 2453.38
6756000 2458.89
6758000 2457.44
6760000 2457.62
6762000 2460.32
6764000 2459.12
6766000 2458.69
6768000 2460.06
6770000 2460.94
6772000 2461.03
6774000 2462.46
6776000 2469.94
6778000 2468.38
6780000 2465.76
6782000 2466.91
6784000 2467.61
6786000 2469.89
6788000 2462.34
6790000 2459.64
6792000 2464.43
6794000 2463.89
6796000 2470.96
6798000 2467.99
6800000 2469.59
6802000 2471.16
6804000 2464.41
6806000 2462.85
6808000 2464.5
6810000 2462.97
6812000 2463.52
6814000 2466.44
6816000 2463.37
6818000 2465.59
6820000 2474.85
6822000 2478.87
6824000 2479.18
6826000 2480.98
6828000 2481.1
6830000 2482.57
6832000 2486.01
6834000 2481.55
6836000 2482.59
6838000 2480.64
6840000 2476.64
6842000 2478.59
6844000 2482.66
6846000 2482.14
6848000 2473.99
6850000 2477.65
6852000 2477.99
6854000 2486
6856000 2486.69
6858000 2483.7
6860000 2486.87
6862000 2481.28
6864000 2477.68
6866000 2481.23
6868000 2484.15
6870000 2484.69
6872000 2481.7
6874000 2481.65
6876000 2479.17
6878000 2483.91
6880000 2488.1
6882000 2488.84
6884000 2491.8
6886000 2492.28
6888000 2485.93
6890000 2487.65
6892000 2484.04
6894000 2484.52
6896000 2487.23
6898000 2496.72
6900000 2495.13
6902000 2488.36
6904000 2490.93
6906000 2491.97
6908000 2494.2
6910000 2490.68
6912000 2490.5
6914000 2490.52
6916000 2493.48
6918000 2489.83
6920000 2487.37
6922000 2486.22
6924000 2483.84
6926000 2482.59
6928000 2479.77
6930000 2476.15
6932000 2484.02
6934000 2483.39
6936000 2486.39
6938000 2487.48
6940000 2488.96
6942000 2492.09
6944000 2496.75
6946000 2501.06
6948000 2499.72
6950000 2500.55
6952000 2496.08
6954000 2494.45
6956000 2497.57
6958000 2495.82
6960000 2497.23
6962000 2503.25
6964000 2505.76
6966000 2507.24
6968000 2505.3
6970000 2505.93
6972000 2503.68
6974000 2508.81
6976000 2515.18
6978000 2521.87
6980000 2516.33
6982000 2511.06
6984000 2510.06
6986000 2509.3
6988000 2507.09
6990000 2507.12
6992000 2506.83
6994000 2505.4
6996000 2499.92
6998000 2504.42
7000000 2504.8
7002000 2504.97
7004000 2501.47
7006000 2496.97
7008000 2494.96
7010000 2496.23
7012000 2498.03
7014000 2496.38
7016000 2497.22
7018000 2494.75
7020000 2495.77
7022000 2495.59
7024000 2495.35
7026000 2502.58
7028000 2505.22
7030000 2503.62
7032000 2499.63
7034000 2503.42
7036000 2501.96
7038000 2505.03
7040000 2500.97
7042000 2502.34
7044000 2501.21
7046000 2498.21
7048000 2488.5
7050000 2492.74
7052000 2499.25
7054000 2505.3
7056000 2506.94
7058000 2503.26
7060000 2500.63
7062000 2497.39
7064000 2501.72
7066000 2505.33
7068000 2506.64
7070000 2506.59
7072000 2511.23
7074000 2512.74
7076000 2514.81
7078000 2509.68
7080000 2508.04
7082000 2511.24
7084000 2513.18
7086000 2515.04
7088000 2519.02
7090000 2519.67
7092000 2524.54
7094000 2521.35
7096000 2515.93
7098000 2519.08
7100000 2524.51
7102000 2531.79
7104000 2533.11
7106000 2531.25
7108000 2537.05
7110000 2539.12
7112000 2540.03
7114000 2545.46
7116000 2548.57
7118000 2545.66
7120000 2547.26
7122000 2542.48
7124000 2541.12
7126000 2541.13
7128000 2549.04
7130000 2544.45
7132000 2543.77
7134000 2541.45
7136000 2537.46
7138000 2542.23
7140000 2544.17
7142000 2545.87
7144000 2543.05
7146000 2540.1
7148000 2541.38
7150000 2544.25
7152000 2547.73
7154000 2550.48
7156000 2550.16
7158000 2551.98
7160000 2550.3
7162000 2548.35
7164000 2547.15
7166000 2550.12
7168000 2557.52
7170000 2557.68
7172000 2556.51
7174000 2557.83
7176000 2556.6
7178000 2554.02
7180000 2553.6
7182000 2561.52
7184000 2558.6
7186000 2552.78
7188000 2550.81
7190000 2548.88
7192000 2553.46
7194000 2556.56
7196000 2556.45
7198000 2559.39
7200000 2565.79
7202000 2570.91
7204000 2575.6
7206000 2580.1
7208000 2576.32
7210000 2578.05
7212000 2576.58
7214000 2575.63
7216000 2570.12
7218000 2569.99
7220000 2576.2
7222000 2575.07
7224000 2570.01
7226000 2566.58
7228000 2562.1
7230000 2562.7
7232000 2566.2
7234000 2564.49
7236000 2567.32
7238000 2568.4
7240000 2565.7
7242000 2571.29
7244000 2567.94
7246000 2567.34
7248000 2571.51
7250000 2569.22
7252000 2568.27
7254000 2567.68
7256000 2567.04
7258000 2565.69
7260000 2569.04
7262000 2574.53
7264000 2574.36
7266000 2573.05
7268000 2573.47
7270000 2574.76
7272000 2576.86
7274000 2571.07
7276000 2572.36
7278000 2575.3
7280000 2576.42
7282000 2582.89
7284000 2579.3
7286000 2576.84
7288000 2574.86
7290000 2574.07
7292000 2574.05
7294000 2581.44
7296000 2585.5
7298000 2584.11
7300000 2579.7
7302000 2577.01
7304000 2582.38
7306000 2582.27
7308000 2585.07
7310000 2584.39
7312000 2590.93
7314000 2589.79
7316000 2583.04
7318000 2585.1
7320000 2587.31
7322000 2583.97
7324000 2590.27
7326000 2588.9
7328000 2583.41
7330000 2583.79
7332000 2588.21
7334000 2589.66
7336000 2589.92
7338000 2592.23
7340000 2588.92
7342000 2591.3
7344000 2594.11
7346000 2595.51
7348000 2599.64
7350000 2606.15
7352000 2607.7
7354000 2606.96
7356000 2606.27
7358000 2608.11
7360000 2607.87
7362000 2605.89
7364000 2604.13
7366000 2600.94
7368000 2605.29
7370000 2606.06
7372000 2603.88
7374000 2602.78
7376000 2607.77
7378000 2609.97
7380000 2607.53
7382000 2608.66
7384000 2609.57
7386000 2613.63
7388000 2616.19
7390000 2618.72
7392000 2620.47
7394000 2622.91
7396000 2629.52
7398000 2624.52
7400000 2623.71
7402000 2625.45
7404000 2621.55
7406000 2625.88
7408000 2632.31
7410000 2632.13
7412000 2634.42
7414000 2634.2
7416000 2631.96
7418000 2628.27
7420000 2634.2
7422000 2633.31
7424000 2639.34
7426000 2642.42
7428000 2637.22
7430000 2638.63
7432000 2642.8
7434000 2635.11
7436000 2634.95
7438000 2638.7
7440000 2639.46
7442000 2638.23
7444000 2640.46
7446000 2636.78
7448000 2633.31
7450000 2638.19
7452000 2634.61
7454000 2634.38
7456000 2634.23
7458000 2638.78
7460000 2638.07
7462000 2642.96
7464000 2642.38
7466000 2638.83
7468000 2636.44
7470000 2639.23
7472000 2640.04
7474000 2640.6
7476000 2645.69
7478000 2644.87
7480000 2645.22
7482000 2642.59
7484000 2646.57
7486000 2649.46
7488000 2647.32
7490000 2646.81
7492000 2641.88
7494000 2637.11
7496000 2629.48
7498000 2629.94
7500000 2632.28
7502000 2633.21
7504000 2636.92
7506000 2635.95
7508000 2639.32
7510000 2638.93
7512000 2641.44
7514000 2638.33
7516000 2642.66
7518000 2645.44
7520000 2647.77
7522000 2651.67
7524000 2646.22
7526000 2645.77
7528000 2645.87
7530000 2644.21
7532000 2647.94
7534000 2646
7536000 2645.3
7538000 2647.64
7540000 2649.99
7542000 2653.5
7544000 2653.22
7546000 2652.2
7548000 2650.01
7550000 2656.5
7552000 2660.09
7554000 2657.6
7556000 2656.15
7558000 2657.19
7560000 2662.35
7562000 2661.79
7564000 2656.2
7566000 2657.91
7568000 2652.22
7570000 2653.34
7572000 2656.85
7574000 2657.61
7576000 2659.58
7578000 2662.47
7580000 2667.15
7582000 2673.24
7584000 2670.5
7586000 2665.5
7588000 2660.46
7590000 2661.12
7592000 2666.04
7594000 2668.38
7596000 2675.1
7598000 2670.94
7600000 2673.83
7602000 2672.25
7604000 2664.11
7606000 2661.71
7608000 2669.9
7610000 2665.02
7612000 2661.26
7614000 2665.83
7616000 2661.99
7618000 2661.58
7620000 2659.06
7622000 2658.12
7624000 2665.97
7626000 2666.62
7628000 2670.33
7630000 2667.43
7632000 2670.54
7634000 2680.07
7636000 2681.8
7638000 2679.48
7640000 2681.44
7642000 2685.74
7644000 2683.65
7646000 2683.58
7648000 2689.47
7650000 2689.4
7652000 2684.98
7654000 2676.57
7656000 2675.85
7658000 2679.74
7660000 2682.39
7662000 2682.9
7664000 2684.06
7666000 2680.67
7668000 2686.57
7670000 2683.06
7672000 2685.31
7674000 2693.56
7676000 2698.32
7678000 2702.87
7680000 2706.67
7682000 2705.58
7684000 2705.75
7686000 2705.64
7688000 2704.27
7690000 2702.2
7692000 2706.55
7694000 2708.37
7696000 2708.24
7698000 2704.4
7700000 2711.2
7702000 2716.49
7704000 2721.68
7706000 2728.43
7708000 2724.72
7710000 2724.1
7712000 2727.41
7714000 2726.16
7716000 2721.87
7718000 2720.4
7720000 2717.23
7722000 2714.34
7724000 2713.12
7726000 2708.56
7728000 2713.6
7730000 2713.7
7732000 2712.54
7734000 2714.55
7736000 2715.4
7738000 2712.33
7740000 2714.88
7742000 2718.81
7744000 2725.96
7746000 2729.18
7748000 2731.97
7750000 2733.38
7752000 2734.09
7754000 2729.24
7756000 2726.11
7758000 2724.85
7760000 2726.06
7762000 2729.37
7764000 2734.67
7766000 2731.76
7768000 2732.25
7770000 2734.94
7772000 2734.98
7774000 2732.61
7776000 2732.33
7778000 2732.04
7780000 2735.19
7782000 2735.52
7784000 2740.85
7786000 2740.21
7788000 2735.21
7790000 2738.07
7792000 2736.38
7794000 2732.25
7796000 2732.91
7798000 2730.31
7800000 2727.94
7802000 2733.09
7804000 2732.21
7806000 2736.54
7808000 2736.24
7810000 2735.37
7812000 2729.13
7814000 2735.81
7816000 2734.41
7818000 2736.74
7820000 2738.79
7822000 2741.55
7824000 2744.88
7826000 2746.96
7828000 2741.08
7830000 2742.43
7832000 2743.91
7834000 2743.95
7836000 2745.65
7838000 2748.29
7840000 2750.57
7842000 2747.7
7844000 2744.78
7846000 2743.44
7848000 2745.46
7850000 2742.99
7852000 2746.6
7854000 2747.47
7856000 2742.81
7858000 2741.05
7860000 2738.3
7862000 2734.43
7864000 2733.97
7866000 2732.21
7868000 2737.45
7870000 2745.57
7872000 2745.22
7874000 2746.7
7876000 2748.17
7878000 2746.07
7880000 2739.37
7882000 2736.11
7884000 2735.2
7886000 2737.05
7888000 2737.14
7890000 2744.88
7892000 2750.67
7894000 2744.68
7896000 2740.13
7898000 2744.9
7900000 2746.65
7902000 2746.6
7904000 2744.95
7906000 2741.87
7908000 2738.3
7910000 2741.62
7912000 2740.43
7914000 2740.14
7916000 2736.61
7918000 2734.14
7920000 2739.56
7922000 2734.56
7924000 2738.54
7926000 2737.07
7928000 2735.92
7930000 2731.52
7932000 2734.62
7934000 2737.74
7936000 2737.16
7938000 2742.45
7940000 2740.88
7942000 2740.38
7944000 2744.56
7946000 2747.22
7948000 2747.36
7950000 2748.78
7952000 2751.8
7954000 2752.33
7956000 2755.19
7958000 2753.37
7960000 2753.65
7962000 2755.74
7964000 2765.66
7966000 2762.03
7968000 2762.27
7970000 2763.2
7972000 2761.03
7974000 2755.72
7976000 2755.39
7978000 2758.47
7980000 2755.32
7982000 2749.97
7984000 2746.8
7986000 2750.32
7988000 2751.24
7990000 2751.33
7992000 2754.69
7994000 2758.54
7996000 2761.4
7998000 2762.3
8000000 2770.94
8002000 2769.47
8004000 2771.92
8006000 2776.81
8008000 2782.44
8010000 2778.85
8012000 2779.96
8014000 2773.77
8016000 2774.34
8018000 2768.99
8020000 2768.03
8022000 2766.58
8024000 2767.8
8026000 2768.68
8028000 2768.69
8030000 2766.98
8032000 2766.83
8034000 2770
8036000 2775.19
8038000 2773.78
8040000 2770.76
8042000 2766.11
8044000 2766.31
8046000 2768.25
8048000 2769.44
8050000 2775.47
8052000 2781.12
8054000 2787.13
8056000 2786.55
8058000 2787.68
8060000 2791.11
8062000 2787.08
8064000 2784.79
8066000 2780.5
8068000 2778.59
8070000 2783.91
8072000 2791.06
8074000 2787.2
8076000 2782.85
8078000 2780.15
8080000 2784.41
8082000 2778.89
8084000 2777.46
8086000 2777.29
8088000 2777.75
8090000 2777.75
8092000 2776.15
8094000 2774.49
8096000 2784.7
8098000 2790.73
8100000 2794.17
8102000 2795.21
8104000 2799.25
8106000 2798.99
8108000 2797.58
8110000 2796.24
8112000 2797.91
8114000 2794.33
8116000 2794.5
8118000 2790.42
8120000 2790.3
8122000 2791.25
8124000 2794.5
8126000 2796.53
8128000 2797.34
8130000 2798.13
8132000 2798.32
8134000 2797.19
8136000 2795.96
8138000 2792.97
8140000 2794.85
8142000 2800.01
8144000 2799.16
8146000 2801.97
8148000 2802.05
8150000 2801.85
8152000 2809.41
8154000 2809.01
8156000 2813.51
8158000 2811.7
8160000 2815.46
8162000 2810.79
8164000 2808.43
8166000 2813.74
8168000 2812.62
8170000 2814.18
8172000 2816.61
8174000 2818.76
8176000 2814.17
8178000 2822.11
8180000 2826.38
8182000 2822.47
8184000 2828.64
8186000 2825.99
8188000 2823.24
8190000 2825.94
8192000 2830.24
8194000 2833.98
8196000 2831.99
8198000 2841.16
8200000 2854.71
8202000 2857.19
8204000 2852.8
8206000 2852.88
8208000 2851.59
8210000 2850.72
8212000 2850.62
8214000 2846.76
8216000 2851.13
8218000 2855.41
8220000 2850.81
8222000 2851.95
8224000 2853.22
8226000 2850.66
8228000 2854.22
8230000 2849.5
8232000 2847.9
8234000 2852.24
8236000 2847.45
8238000 2844.84
8240000 2849.32
8242000 2854.49
8244000 2857.23
8246000 2857.78
8248000 2863.01
8250000 2860.88
8252000 2861.02
8254000 2861.43
8256000 2857.59
8258000 2853.62
8260000 2855.15
8262000 2861.16
8264000 2869.21
8266000 2876.39
8268000 2879.19
8270000 2885.98
8272000 2886.34
8274000 2892.64
8276000 2892.46
8278000 2888.91
8280000 2883.02
8282000 2882.78
8284000 2884.2
8286000 2880.36
8288000 2881.69
8290000 2880.72
8292000 2882.62
8294000 2881.51
8296000 2885.27
8298000 2882.59
8300000 2887.74
8302000 2884.14
8304000 2881.14
8306000 2883.64
8308000 2879.74
8310000 2886.49
8312000 2888.15
8314000 2889.94
8316000 2885.32
8318000 2885.69
8320000 2890.42
8322000 2892.83
8324000 2890.8
8326000 2887.89
8328000 2891.16
8330000 2891.27
8332000 2894.94
8334000 2900.07
8336000 2898.18
8338000 2897.87
8340000 2897.42
8342000 2904.15
8344000 2899.67
8346000 2901.85
8348000 2900.32
8350000 2905.14
8352000 2903.15
8354000 2902.46
8356000 2903.98
8358000 2902.54
8360000 2898.16
8362000 2903.31
8364000 2904.09
8366000 2908.96
8368000 2906.89
8370000 2914.6
8372000 2917.4
8374000 2917.64
8376000 2919.28
8378000 2912.76
8380000 2911.56
8382000 2913.27
8384000 2912.52
8386000 2918.79
8388000 2922.47
8390000 2925.71
8392000 2923.85
8394000 2926.13
8396000 2922.34
8398000 2925.07
8400000 2928.09
8402000 2925.15
8404000 2916.89
8406000 2923.06
8408000 2928.18
8410000 2923.75
8412000 2923.38
8414000 2928.08
8416000 2927.69
8418000 2924.91
8420000 2926.06
8422000 2921.54
8424000 2920.63
8426000 2928.79
8428000 2923.34
8430000 2922.15
8432000 2923.37
8434000 2918.75
8436000 2917.67
8438000 2918.78
8440000 2917.38
8442000 2918.24
8444000 2916.34
8446000 2912.94
8448000 2914.46
8450000 2922.89
8452000 2923.42
8454000 2928.61
8456000 2925.99
8458000 2923.9
8460000 2934.89
8462000 2930.86
8464000 2924.29
8466000 2918.24
8468000 2920.27
8470000 2918.08
8472000 2924.25
8474000 2925.18
8476000 2924.61
8478000 2921.87
8480000 2929.69
8482000 2935.21
8484000 2936.21
8486000 2939.72
8488000 2941.33
8490000 2937.44
8492000 2944.86
8494000 2944.93
8496000 2940.82
8498000 2947.84
8500000 2949.91
8502000 2950.6
8504000 2952.38
8506000 2954.03
8508000 2958.23
8510000 2956.6
8512000 2962.01
8514000 2961.36
8516000 2952.02
8518000 2948.33
8520000 2950.56
8522000 2947.87
8524000 2947.41
8526000 2952.45
8528000 2959.43
8530000 2958.51
8532000 2955.71
8534000 2953.52
8536000 2947.23
8538000 2954.97
8540000 2958.46
8542000 2955.67
8544000 2960.71
8546000 2966.57
8548000 2966.69
8550000 2965.11
8552000 2969.1
8554000 2970.8
8556000 2973.62
8558000 2973.07
8560000 2973.65
8562000 2973.44
8564000 2976.57
8566000 2981.62
8568000 2984.83
8570000 2987.09
8572000 2991.43
8574000 2993.31
8576000 2995.38
8578000 2999.45
8580000 3003.9
8582000 3001.49
8584000 3006.2
8586000 3001.65
8588000 3001.28
8590000 3006.79
8592000 3003.96
8594000 3004.65
8596000 3000.86
8598000 2997.95
8600000 2999.73
8602000 2998.51
8604000 2994.1
8606000 2992.63
8608000 2988.15
8610000 2990.92
8612000 2997.04
8614000 2996.52
8616000 2995.48
8618000 3001.33
8620000 3007.6
8622000 3013.89
8624000 3012.2
8626000 3013.12
8628000 3016.83
8630000 3022.82
8632000 3025.47
8634000 3022.52
8636000 3021.12
8638000 3022.99
8640000 3020.01
8642000 3022.09
8644000 3021.08
8646000 3022.47
8648000 3025.59
8650000 3028.86
8652000 3031.29
8654000 3030.34
8656000 3040.41
8658000 3048.87
8660000 3048.34
8662000 3045.82
8664000 3050.61
8666000 3053.98
8668000 3050.63
8670000 3042.61
8672000 3047.97
8674000 3049.1
8676000 3050.1
8678000 3039.52
8680000 3043.17
8682000 3045.55
8684000 3047.61
8686000 3049.26
8688000 3054.42
8690000 3056.17
8692000 3067.24
8694000 3064.89
8696000 3062.48
8698000 3058.43
8700000 3055
8702000 3052.37
8704000 3057.53
8706000 3056.65
8708000 3061.64
8710000 3056.92
8712000 3066.71
8714000 3066.48
8716000 3063.79
8718000 3065.85
8720000 3061.91
8722000 3066.59
8724000 3065.5
8726000 3074.6
8728000 3078.37
8730000 3080.14
8732000 3077.64
8734000 3080.91
8736000 3077.43
8738000 3075.43
8740000 3068.48
8742000 3075.34
8744000 3073.09
8746000 3070.48
8748000 3072.37
8750000 3073.5
8752000 3076.21
8754000 3080.91
8756000 3082.32
8758000 3079.51
8760000 3080.3
8762000 3074.41
8764000 3078.61
8766000 3082.72
8768000 3082.51
8770000 3080.64
8772000 3080.2
8774000 3080.95
8776000 3080.49
8778000 3084.83
8780000 3089.16
8782000 3093.8
8784000 3092.76
8786000 3099.53
8788000 3101.21
8790000 3102.87
8792000 3094.54
8794000 3089.89
8796000 3083.59
8798000 3079.33
8800000 3076.31
8802000 3082.69
8804000 3090.48
8806000 3097.83
8808000 3095.82
8810000 3099.36
8812000 3097.52
8814000 3100.45
8816000 3106.32
8818000 3104.32
8820000 3106.83
8822000 3109.29
8824000 3106.85
8826000 3108.82
8828000 3121.95
8830000 3122.29
8832000 3117.17
8834000 3114.27
8836000 3126.4
8838000 3130.07
8840000 3124.72
8842000 3117.57
8844000 3112.11
8846000 3107.49
8848000 3104.79
8850000 3106.43
8852000 3112.37
8854000 3119.4
8856000 3122.73
8858000 3119.08
8860000 3115.4
8862000 3115.89
8864000 3120.94
8866000 3130.67
8868000 3129.03
8870000 3124.19
8872000 3128.3
8874000 3124.93
8876000 3128.33
8878000 3127.86
8880000 3134.3
8882000 3135.44
8884000 3139.71
8886000 3139.57
8888000 3146.48
8890000 3142.33
8892000 3138.34
8894000 3140.38
8896000 3138.82
8898000 3137.43
8900000 3134.75
8902000 3136.44
8904000 3138.8
8906000 3139.85
8908000 3141.63
8910000 3148.43
8912000 3155.06
8914000 3149.46
8916000 3148.68
8918000 3149.88
8920000 3149.34
8922000 3154.48
8924000 3149.75
8926000 3155.12
8928000 3152.76
8930000 3153.1
8932000 3150.61
8934000 3145.52
8936000 3144.28
8938000 3143.85
8940000 3142.5
8942000 3143.8
8944000 3148.04
8946000 3150.32
8948000 3150.59
8950000 3147.69
8952000 3144.24
8954000 3143.89
8956000 3140.49
8958000 3144.7
8960000 3141.71
8962000 3136.28
8964000 3133.19
8966000 3134.48
8968000 3140.68
8970000 3137.09
8972000 3140.01
8974000 3142.88
8976000 3149.2
8978000 3149.64
8980000 3150.05
8982000 3149.17
8984000 3151.43
8986000 3156.99
8988000 3157.39
8990000 3156.21
8992000 3152.68
8994000 3150.34
8996000 3143.13
8998000 3143.82
9000000 3141.57
9002000 3142.32
9004000 3150.04
9006000 3150.56
9008000 3152.88
9010000 3159.71
9012000 3163.69
9014000 3162.86
9016000 3158.47
9018000 3160.61
9020000 3157.53
9022000 3153.95
9024000 3154.77
9026000 3158.73
9028000 3157.06
9030000 3158.1
9032000 3158.39
9034000 3160.01
9036000 3166.64
9038000 3173.07
9040000 3174.5
9042000 3174.03
9044000 3178.25
9046000 3175.76
9048000 3177.11
9050000 3177.58
9052000 3183.49
9054000 3185.87
9056000 3186.28
9058000 3184.54
9060000 3185.29
9062000 3183.4
9064000 3186.69
9066000 3187.74
9068000 3188.35
9070000 3192.91
9072000 3184.99
9074000 3188.74
9076000 3188.14
9078000 3183.47
9080000 3182.39
9082000 3179.33
9084000 3177.68
9086000 3178.74
9088000 3176.65
9090000 3182.31
9092000 3191.64
9094000 3191.32
9096000 3186.8
9098000 3183.46
9100000 3189.83
9102000 3190.86
9104000 3189.21
9106000 3184.71
9108000 3184.87
9110000 3187.46
9112000 3201.61
9114000 3209.59
9116000 3211.67
9118000 3215.77
9120000 3209.53
9122000 3214.73
9124000 3215.75
9126000 3219.22
9128000 3220.04
9130000 3216.05
9132000 3212.79
9134000 3217.38
9136000 3219.13
9138000 3223.76
9140000 3225.78
9142000 3232.12
9144000 3227.64
9146000 3225.33
9148000 3223.14
9150000 3224.39
9152000 3224.76
9154000 3227.85
9156000 3229.51
9158000 3226.6
9160000 3223.33
9162000 3226.67
9164000 3222.11
9166000 3218.6
9168000 3221.74
9170000 3220.09
9172000 3226.58
9174000 3232.63
9176000 3233.46
9178000 3232.82
9180000 3238.2
9182000 3237.18
9184000 3235.89
9186000 3230.34
9188000 3230.89
9190000 3227.31
9192000 3230.58
9194000 3226.09
9196000 3226.69
9198000 3222.74
9200000 3224.36
9202000 3228.12
9204000 3228
9206000 3233.57
9208000 3243.55
9210000 3244.37
9212000 3239.47
9214000 3232.31
9216000 3231.27
9218000 3228.08
9220000 3225.59
9222000 3223.95
9224000 3224.75
9226000 3225.55
9228000 3227.17
9230000 3230.29
9232000 3238.07
9234000 3235.5
9236000 3238.11
9238000 3244.07
9240000 3252.51
9242000 3255.81
9244000 3257.39
9246000 3253.15
9248000 3247.67
9250000 3249.67
9252000 3252.64
9254000 3241.5
9256000 3239.74
9258000 3233.5
9260000 3230.71
9262000 3231.24
9264000 3239.23
9266000 3240.5
9268000 3240.82
9270000 3240.53
9272000 3235.96
9274000 3231.85
9276000 3224.28
9278000 3219.63
9280000 3218.5
9282000 3225.77
9284000 3221.89
9286000 3220.96
9288000 3225.62
9290000 3217.91
9292000 3213.5
9294000 3219.6
9296000 3226.25
9298000 3224.33
9300000 3229.27
9302000 3226.16
9304000 3226.81
9306000 3229.55
9308000 3227.29
9310000 3224.73
9312000 3223.14
9314000 3222.75
9316000 3220.87
9318000 3214.66
9320000 3220.75
9322000 3219.36
9324000 3222.06
9326000 3231.89
9328000 3228.55
9330000 3225.47
9332000 3225.1
9334000 3227.67
9336000 3235.49
9338000 3232.82
9340000 3235.41
9342000 3239.35
9344000 3238.46
9346000 3239.66
9348000 3241.05
9350000 3243.31
9352000 3239.36
9354000 3243.95
9356000 3245.2
9358000 3252.51
9360000 3259.44
9362000 3259.68
9364000 3254.3
9366000 3252.34
9368000 3250.58
9370000 3254.56
9372000 3253.64
9374000 3247.64
9376000 3247.61
9378000 3254.18
9380000 3256.19
9382000 3258.16
9384000 3258.35
9386000 3264.44
9388000 3257.87
9390000 3253.69
9392000 3252.02
9394000 3258.08
9396000 3260.43
9398000 3254.19
9400000 3251.14
9402000 3249.91
9404000 3253.14
9406000 3252.56
9408000 3254.4
9410000 3250.6
9412000 3249.92
9414000 3248.64
9416000 3255.65
9418000 3259.45
9420000 3263.34
9422000 3266.84
9424000 3267.48
9426000 3267.23
9428000 3264.7
9430000 3263.83
9432000 3261.43
9434000 3257.39
9436000 3261.78
9438000 3263.26
9440000 3260.39
9442000 3254.31
9444000 3252.23
9446000 3251.45
9448000 3252.41
9450000 3250.55
9452000 3252.5
9454000 3257.96
9456000 3265.33
9458000 3264.6
9460000 3264.49
9462000 3275.29
9464000 3274.8
9466000 3280.16
9468000 3277.84
9470000 3281.07
9472000 3281.11
9474000 3275.28
9476000 3271.63
9478000 3272.89
9480000 3277.99
9482000 3273.03
9484000 3273.04
9486000 3269.2
9488000 3264.59
9490000 3271.15
9492000 3268.97
9494000 3269.07
9496000 3271.98
9498000 3274.13
9500000 3273.62
9502000 3273.01
9504000 3274.4
9506000 3279.67
9508000 3273.34
9510000 3276.88
9512000 3279.82
9514000 3282.4
9516000 3286.07
9518000 3288.11
9520000 3292.33
9522000 3288.54
9524000 3284.77
9526000 3288.15
9528000 3282.08
9530000 3276.07
9532000 3281.8
9534000 3282.74
9536000 3282.02
9538000 3279.86
9540000 3278.06
9542000 3274.53
9544000 3273.63
9546000 3272.61
9548000 3269.23
9550000 3264.83
9552000 3273.44
9554000 3275.24
9556000 3277.92
9558000 3277.96
9560000 3273.82
9562000 3274.63
9564000 3276.37
9566000 3273.89
9568000 3273.51
9570000 3274.42
9572000 3289.12
9574000 3284.6
9576000 3279.72
9578000 3275.34
9580000 3275.54
9582000 3272.23
9584000 3268.19
9586000 3274.11
9588000 3280.36
9590000 3285.27
9592000 3288.4
9594000 3282.03
9596000 3283.55
9598000 3284.33
9600000 3276.37
9602000 3272.88
9604000 3275.84
9606000 3280.48
9608000 3284.94
9610000 3284.83
9612000 3286.4
9614000 3294.59
9616000 3293.6
9618000 3288.71
9620000 3294.04
9622000 3300.08
9624000 3293.06
9626000 3300.48
9628000 3305.59
9630000 3299.91
9632000 3295.84
9634000 3300.06
9636000 3306.29
9638000 3311.62
9640000 3307.96
9642000 3301.33
9644000 3300.61
9646000 3305.76
9648000 3308.38
9650000 3307.39
9652000 3312.14
9654000 3311.83
9656000 3312.6
9658000 3321.75
9660000 3328.24
9662000 3324.82
9664000 3326.85
9666000 3326
9668000 3326.82
