# Time-averaged data for fix avgdeltasq
# TimeStep v_deltasqxy v_deltasqxz v_deltasqyz v_deltasqxx v_deltasqyy v_deltasqzz
6470000 1.09603e+11 9.76087e+10 9.77814e+10 9.88078e+10 1.05257e+11 1.04239e+11
6472000 1.09578e+11 9.76029e+10 9.77623e+10 9.88281e+10 1.05227e+11 1.04281e+11
6474000 1.09546e+11 9.75894e+10 9.77332e+10 9.88047e+10 1.05199e+11 1.04273e+11
6476000 1.09518e+11 9.75674e+10 9.7703e+10 9.88219e+10 1.05167e+11 1.04278e+11
6478000 1.09489e+11 9.76156e+10 9.7693e+10 9.87916e+10 1.05141e+11 1.04255e+11
6480000 1.09463e+11 9.75887e+10 9.77803e+10 9.87854e+10 1.05115e+11 1.04229e+11
6482000 1.09431e+11 9.75872e+10 9.77514e+10 9.87656e+10 1.05101e+11 1.04252e+11
6484000 1.0942e+11 9.75815e+10 9.7754e+10 9.87354e+10 1.0507e+11 1.04221e+11
6486000 1.09417e+11 9.75782e+10 9.7724e+10 9.87106e+10 1.05039e+11 1.04189e+11
6488000 1.09422e+11 9.75481e+10 9.77674e+10 9.87001e+10 1.05008e+11 1.04188e+11
6490000 1.09415e+11 9.75217e+10 9.77515e+10 9.86706e+10 1.0498e+11 1.04157e+11
6492000 1.09392e+11 9.75123e+10 9.77304e+10 9.8678e+10 1.0495e+11 1.04182e+11
6494000 1.09447e+11 9.74887e+10 9.77012e+10 9.8768e+10 1.04962e+11 1.04168e+11
6496000 1.09457e+11 9.74622e+10 9.77116e+10 9.87464e+10 1.04933e+11 1.04137e+11
6498000 1.09424e+11 9.74346e+10 9.7684e+10 9.87164e+10 1.04901e+11 1.04107e+11
6500000 1.094e+11 9.74058e+10 9.76541e+10 9.86879e+10 1.04924e+11 1.04152e+11
6502000 1.09433e+11 9.75201e+10 9.76854e+10 9.8658e+10 1.04917e+11 1.04139e+11
6504000 1.09405e+11 9.77813e+10 9.76712e+10 9.86538e+10 1.04892e+11 1.04113e+11
6506000 1.09535e+11 9.77513e+10 9.76423e+10 9.86309e+10 1.04896e+11 1.04092e+11
6508000 1.09506e+11 9.77251e+10 9.76274e+10 9.86203e+10 1.04868e+11 1.04104e+11
6510000 1.09536e+11 9.76951e+10 9.75989e+10 9.859e+10 1.04854e+11 1.04091e+11
6512000 1.09505e+11 9.76716e+10 9.75886e+10 9.85597e+10 1.04824e+11 1.04061e+11
6514000 1.09489e+11 9.76604e+10 9.75624e+10 9.85752e+10 1.04802e+11 1.04041e+11
6516000 1.09478e+11 9.76835e+10 9.75371e+10 9.85529e+10 1.04776e+11 1.04009e+11
6518000 1.09463e+11 9.77306e+10 9.75213e+10 9.85448e+10 1.04786e+11 1.0398e+11
6520000 1.09434e+11 9.77263e+10 9.7555e+10 9.85355e+10 1.04788e+11 1.0395e+11
6522000 1.09406e+11 9.77071e+10 9.75304e+10 9.85069e+10 1.04757e+11 1.03918e+11
6524000 1.09435e+11 9.76942e+10 9.7502e+10 9.84964e+10 1.0473e+11 1.03891e+11
6526000 1.09407e+11 9.76686e+10 9.74919e+10 9.84674e+10 1.047e+11 1.03865e+11
6528000 1.09381e+11 9.76808e+10 9.75083e+10 9.84567e+10 1.0467e+11 1.03841e+11
6530000 1.09361e+11 9.76808e+10 9.75292e+10 9.84305e+10 1.04643e+11 1.03809e+11
6532000 1.09344e+11 9.76983e+10 9.75428e+10 9.84048e+10 1.04613e+11 1.0379e+11
6534000 1.09311e+11 9.76968e+10 9.75574e+10 9.83939e+10 1.04634e+11 1.03767e+11
6536000 1.09321e+11 9.76708e+10 9.75332e+10 9.8366e+10 1.04685e+11 1.03794e+11
6538000 1.09298e+11 9.7675e+10 9.75138e+10 9.83407e+10 1.04721e+11 1.0387e+11
6540000 1.09298e+11 9.76736e+10 9.74899e+10 9.83136e+10 1.04703e+11 1.03842e+11
6542000 1.09269e+11 9.76479e+10 9.74858e+10 9.82847e+10 1.04674e+11 1.03811e+11
6544000 1.09236e+11 9.76294e+10 9.74967e+10 9.8283e+10 1.04646e+11 1.03789e+11
6546000 1.09216e+11 9.76266e+10 9.74737e+10 9.82533e+10 1.04656e+11 1.03792e+11
6548000 1.09241e+11 9.76877e+10 9.74635e+10 9.82569e+10 1.04637e+11 1.03765e+11
6550000 1.09232e+11 9.76648e+10 9.74528e+10 9.82521e+10 1.04622e+11 1.03734e+11
6552000 1.092e+11 9.76795e+10 9.75598e+10 9.8228e+10 1.04591e+11 1.03714e+11
6554000 1.09178e+11 9.76697e+10 9.75328e+10 9.8202e+10 1.0456e+11 1.03683e+11
6556000 1.09148e+11 9.76593e+10 9.75141e+10 9.8172e+10 1.04543e+11 1.03665e+11
6558000 1.09123e+11 9.76751e+10 9.74849e+10 9.81848e+10 1.04517e+11 1.03712e+11
6560000 1.09119e+11 9.76805e+10 9.74639e+10 9.81557e+10 1.04516e+11 1.03723e+11
6562000 1.09401e+11 9.76514e+10 9.74346e+10 9.81268e+10 1.04484e+11 1.03692e+11
6564000 1.09517e+11 9.76218e+10 9.74102e+10 9.81462e+10 1.04485e+11 1.03663e+11
6566000 1.09489e+11 9.75952e+10 9.73808e+10 9.81519e+10 1.04456e+11 1.0365e+11
6568000 1.09514e+11 9.75802e+10 9.73556e+10 9.81288e+10 1.04425e+11 1.03634e+11
6570000 1.09613e+11 9.76195e+10 9.73314e+10 9.81081e+10 1.04394e+11 1.03612e+11
6572000 1.0958e+11 9.76822e+10 9.73029e+10 9.80813e+10 1.04365e+11 1.03581e+11
6574000 1.09554e+11 9.78781e+10 9.73069e+10 9.80666e+10 1.04333e+11 1.03561e+11
6576000 1.09523e+11 9.79144e+10 9.73528e+10 9.80495e+10 1.04337e+11 1.03535e+11
6578000 1.09491e+11 9.79064e+10 9.73984e+10 9.80205e+10 1.04337e+11 1.03526e+11
6580000 1.09488e+11 9.79988e+10 9.73728e+10 9.79908e+10 1.04306e+11 1.03496e+11
6582000 1.09466e+11 9.79732e+10 9.73432e+10 9.79825e+10 1.04332e+11 1.03474e+11
6584000 1.09445e+11 9.79816e+10 9.73138e+10 9.79654e+10 1.04314e+11 1.03442e+11
6586000 1.09445e+11 9.79738e+10 9.72861e+10 9.80598e+10 1.04441e+11 1.03413e+11
6588000 1.09412e+11 9.79818e+10 9.72675e+10 9.80595e+10 1.0442e+11 1.03386e+11
6590000 1.0942e+11 9.80318e+10 9.72383e+10 9.80301e+10 1.04393e+11 1.03357e+11
6592000 1.09397e+11 9.80222e+10 9.72568e+10 9.80258e+10 1.04427e+11 1.03335e+11
6594000 1.09366e+11 9.79927e+10 9.72407e+10 9.80158e+10 1.04432e+11 1.03307e+11
6596000 1.09335e+11 9.79667e+10 9.72289e+10 9.79861e+10 1.04421e+11 1.03296e+11
6598000 1.09319e+11 9.7954e+10 9.72497e+10 9.79588e+10 1.04412e+11 1.03303e+11
6600000 1.09382e+11 9.79244e+10 9.72307e+10 9.79586e+10 1.04393e+11 1.03354e+11
6602000 1.09385e+11 9.79629e+10 9.72177e+10 9.79807e+10 1.04363e+11 1.0336e+11
6604000 1.09421e+11 9.79399e+10 9.71977e+10 9.79543e+10 1.04351e+11 1.03336e+11
6606000 1.09447e+11 9.80239e+10 9.71691e+10 9.79263e+10 1.04326e+11 1.03306e+11
6608000 1.09416e+11 9.80325e+10 9.71429e+10 9.79229e+10 1.04309e+11 1.03354e+11
6610000 1.09387e+11 9.80028e+10 9.7121e+10 9.79276e+10 1.04336e+11 1.03506e+11
6612000 1.09354e+11 9.7974e+10 9.70933e+10 9.80119e+10 1.04305e+11 1.03609e+11
6614000 1.09324e+11 9.79447e+10 9.7064e+10 9.79833e+10 1.04318e+11 1.03637e+11
6616000 1.09303e+11 9.79157e+10 9.70618e+10 9.79574e+10 1.04309e+11 1.0365e+11
6618000 1.0936e+11 9.78886e+10 9.70525e+10 9.79304e+10 1.04292e+11 1.03647e+11
6620000 1.0935e+11 9.78641e+10 9.7041e+10 9.80595e+10 1.04306e+11 1.0365e+11
6622000 1.09334e+11 9.78663e+10 9.70117e+10 9.80868e+10 1.0435e+11 1.0362e+11
6624000 1.09302e+11 9.78489e+10 9.69883e+10 9.80572e+10 1.04329e+11 1.03599e+11
6626000 1.09273e+11 9.78416e+10 9.69979e+10 9.80315e+10 1.04334e+11 1.03632e+11
6628000 1.09261e+11 9.78123e+10 9.69736e+10 9.80086e+10 1.04311e+11 1.03601e+11
6630000 1.09254e+11 9.77917e+10 9.69536e+10 9.80253e+10 1.0428e+11 1.0361e+11
6632000 1.09286e+11 9.77648e+10 9.69268e+10 9.79966e+10 1.04279e+11 1.0362e+11
6634000 1.09323e+11 9.78235e+10 9.68989e+10 9.79675e+10 1.04285e+11 1.03619e+11
6636000 1.09302e+11 9.78842e+10 9.68723e+10 9.79398e+10 1.04385e+11 1.03751e+11
6638000 1.09277e+11 9.79603e+10 9.68436e+10 9.79178e+10 1.04375e+11 1.03774e+11
6640000 1.09244e+11 9.79328e+10 9.68888e+10 9.79475e+10 1.04344e+11 1.0382e+11
6642000 1.09268e+11 9.79056e+10 9.70869e+10 9.79268e+10 1.04314e+11 1.03793e+11
6644000 1.09254e+11 9.78922e+10 9.71742e+10 9.79244e+10 1.04304e+11 1.03762e+11
6646000 1.09247e+11 9.79282e+10 9.71607e+10 9.79403e+10 1.04466e+11 1.03782e+11
6648000 1.09298e+11 9.7993e+10 9.71857e+10 9.79178e+10 1.04543e+11 1.03811e+11
6650000 1.09366e+11 9.79704e+10 9.71565e+10 9.78892e+10 1.04538e+11 1.03816e+11
6652000 1.09428e+11 9.79861e+10 9.71503e+10 9.786e+10 1.04559e+11 1.03844e+11
6654000 1.09417e+11 9.79567e+10 9.71219e+10 9.78841e+10 1.04529e+11 1.03883e+11
6656000 1.09395e+11 9.7929e+10 9.7097e+10 9.78565e+10 1.04498e+11 1.03853e+11
6658000 1.09364e+11 9.79022e+10 9.70979e+10 9.78332e+10 1.04466e+11 1.03827e+11
6660000 1.09342e+11 9.78728e+10 9.707e+10 9.78057e+10 1.04512e+11 1.03898e+11
6662000 1.0944e+11 9.78777e+10 9.70607e+10 9.77921e+10 1.04482e+11 1.03894e+11
6664000 1.09436e+11 9.78487e+10 9.70979e+10 9.77665e+10 1.04452e+11 1.03873e+11
6666000 1.09437e+11 9.78208e+10 9.72794e+10 9.77376e+10 1.04426e+11 1.03844e+11
6668000 1.0961e+11 9.7793e+10 9.74788e+10 9.7713e+10 1.04396e+11 1.03815e+11
6670000 1.096e+11 9.78454e+10 9.74713e+10 9.76871e+10 1.04371e+11 1.03784e+11
6672000 1.09573e+11 9.78162e+10 9.74438e+10 9.77039e+10 1.04397e+11 1.03754e+11
6674000 1.0955e+11 9.78416e+10 9.75282e+10 9.77034e+10 1.04373e+11 1.0373e+11
6676000 1.09525e+11 9.78233e+10 9.74994e+10 9.76746e+10 1.04342e+11 1.03699e+11
6678000 1.09584e+11 9.78019e+10 9.7498e+10 9.76455e+10 1.04326e+11 1.03687e+11
6680000 1.09561e+11 9.77974e+10 9.74825e+10 9.76222e+10 1.04301e+11 1.03656e+11
6682000 1.09529e+11 9.77934e+10 9.74534e+10 9.76043e+10 1.04416e+11 1.03702e+11
6684000 1.09497e+11 9.77829e+10 9.74283e+10 9.75774e+10 1.04389e+11 1.03683e+11
6686000 1.09464e+11 9.77891e+10 9.74067e+10 9.75736e+10 1.04449e+11 1.03672e+11
6688000 1.09439e+11 9.77605e+10 9.73982e+10 9.76827e+10 1.04537e+11 1.03642e+11
6690000 1.09408e+11 9.77315e+10 9.73813e+10 9.78233e+10 1.0466e+11 1.03611e+11
6692000 1.09385e+11 9.77261e+10 9.73537e+10 9.78003e+10 1.04664e+11 1.03592e+11
6694000 1.09402e+11 9.77013e+10 9.73478e+10 9.7775e+10 1.04633e+11 1.03562e+11
6696000 1.09384e+11 9.76721e+10 9.73193e+10 9.77463e+10 1.04603e+11 1.03534e+11
6698000 1.09365e+11 9.76433e+10 9.72902e+10 9.77474e+10 1.04667e+11 1.03522e+11
6700000 1.09357e+11 9.76217e+10 9.72685e+10 9.7726e+10 1.04639e+11 1.03492e+11
6702000 1.09396e+11 9.75928e+10 9.72395e+10 9.76986e+10 1.04616e+11 1.03478e+11
6704000 1.09368e+11 9.75642e+10 9.72985e+10 9.76701e+10 1.04585e+11 1.03449e+11
6706000 1.0936e+11 9.75395e+10 9.73063e+10 9.76415e+10 1.04557e+11 1.03419e+11
6708000 1.09346e+11 9.75184e+10 9.72774e+10 9.76385e+10 1.04526e+11 1.03405e+11
6710000 1.09337e+11 9.75165e+10 9.72484e+10 9.76121e+10 1.04496e+11 1.03382e+11
6712000 1.09314e+11 9.7606e+10 9.72424e+10 9.7612e+10 1.04487e+11 1.03352e+11
6714000 1.09411e+11 9.76111e+10 9.72454e+10 9.76265e+10 1.04532e+11 1.03325e+11
6716000 1.09404e+11 9.7582e+10 9.72167e+10 9.76801e+10 1.04611e+11 1.03297e+11
6718000 1.09394e+11 9.75569e+10 9.72088e+10 9.76611e+10 1.046e+11 1.03325e+11
6720000 1.09365e+11 9.75599e+10 9.71864e+10 9.76481e+10 1.0457e+11 1.03303e+11
6722000 1.09398e+11 9.75952e+10 9.71798e+10 9.76191e+10 1.04542e+11 1.03276e+11
6724000 1.0956e+11 9.75879e+10 9.71617e+10 9.76537e+10 1.04528e+11 1.0326e+11
6726000 1.09539e+11 9.75685e+10 9.71363e+10 9.77507e+10 1.04498e+11 1.03334e+11
6728000 1.09621e+11 9.75401e+10 9.73416e+10 9.77902e+10 1.04475e+11 1.03427e+11
6730000 1.09591e+11 9.75134e+10 9.745e+10 9.77613e+10 1.04519e+11 1.03465e+11
6732000 1.09559e+11 9.75451e+10 9.74389e+10 9.77348e+10 1.04514e+11 1.03479e+11
6734000 1.09541e+11 9.75173e+10 9.74192e+10 9.77078e+10 1.04539e+11 1.03485e+11
6736000 1.0951e+11 9.7489e+10 9.73986e+10 9.76826e+10 1.0452e+11 1.03483e+11
6738000 1.09519e+11 9.74602e+10 9.73785e+10 9.76549e+10 1.0449e+11 1.03453e+11
6740000 1.09498e+11 9.74454e+10 9.74217e+10 9.76318e+10 1.04479e+11 1.0347e+11
6742000 1.09471e+11 9.74169e+10 9.75082e+10 9.76164e+10 1.04481e+11 1.03527e+11
6744000 1.09477e+11 9.73944e+10 9.75143e+10 9.76304e+10 1.0445e+11 1.03547e+11
6746000 1.09447e+11 9.73879e+10 9.75266e+10 9.7605e+10 1.04422e+11 1.03529e+11
6748000 1.09414e+11 9.73923e+10 9.75588e+10 9.75898e+10 1.04489e+11 1.03536e+11
6750000 1.09384e+11 9.73651e+10 9.75299e+10 9.75859e+10 1.04509e+11 1.0351e+11
6752000 1.09369e+11 9.73373e+10 9.75154e+10 9.75585e+10 1.04489e+11 1.03484e+11
6754000 1.09373e+11 9.73312e+10 9.74875e+10 9.75739e+10 1.04459e+11 1.03507e+11
6756000 1.09398e+11 9.73065e+10 9.74654e+10 9.75455e+10 1.04444e+11 1.03499e+11
6758000 1.09396e+11 9.72958e+10 9.74645e+10 9.75727e+10 1.04486e+11 1.03469e+11
6760000 1.09409e+11 9.72727e+10 9.74809e+10 9.77191e+10 1.0465e+11 1.03439e+11
6762000 1.09389e+11 9.72508e+10 9.75073e+10 9.77253e+10 1.0479e+11 1.03459e+11
6764000 1.09358e+11 9.72292e+10 9.74847e+10 9.77143e+10 1.04767e+11 1.03479e+11
6766000 1.0937e+11 9.72039e+10 9.74615e+10 9.76976e+10 1.04757e+11 1.0345e+11
6768000 1.09343e+11 9.71916e+10 9.74998e+10 9.77232e+10 1.04726e+11 1.03468e+11
6770000 1.09311e+11 9.71986e+10 9.75848e+10 9.77166e+10 1.04697e+11 1.03474e+11
6772000 1.09361e+11 9.71886e+10 9.76037e+10 9.77119e+10 1.04676e+11 1.03447e+11
6774000 1.09333e+11 9.72006e+10 9.76904e+10 9.76849e+10 1.04673e+11 1.03432e+11
6776000 1.09423e+11 9.71734e+10 9.76975e+10 9.76599e+10 1.04666e+11 1.03447e+11
6778000 1.09477e+11 9.71462e+10 9.77102e+10 9.7642e+10 1.0467e+11 1.03424e+11
6780000 1.09461e+11 9.71178e+10 9.7684e+10 9.7679e+10 1.04643e+11 1.03432e+11
6782000 1.09501e+11 9.71035e+10 9.76615e+10 9.76615e+10 1.04613e+11 1.03406e+11
6784000 1.0947e+11 9.71774e+10 9.76559e+10 9.76346e+10 1.04583e+11 1.03378e+11
6786000 1.09503e+11 9.71756e+10 9.76285e+10 9.76063e+10 1.04555e+11 1.03354e+11
6788000 1.09497e+11 9.71493e+10 9.76392e+10 9.77575e+10 1.04539e+11 1.03416e+11
6790000 1.09473e+11 9.71518e+10 9.76109e+10 9.77356e+10 1.04508e+11 1.03389e+11
6792000 1.09441e+11 9.71566e+10 9.75927e+10 9.77095e+10 1.0449e+11 1.03385e+11
6794000 1.09454e+11 9.72016e+10 9.75825e+10 9.76809e+10 1.04462e+11 1.03359e+11
6796000 1.09424e+11 9.71852e+10 9.7558e+10 9.76524e+10 1.04446e+11 1.03339e+11
6798000 1.09424e+11 9.71566e+10 9.77075e+10 9.76323e+10 1.04419e+11 1.03333e+11
6800000 1.09406e+11 9.71867e+10 9.7837e+10 9.76067e+10 1.04419e+11 1.03355e+11
6802000 1.09392e+11 9.72614e+10 9.78233e+10 9.75818e+10 1.04389e+11 1.03326e+11
6804000 1.09404e+11 9.72658e+10 9.78038e+10 9.76116e+10 1.04359e+11 1.03366e+11
6806000 1.09372e+11 9.72754e+10 9.7779e+10 9.75864e+10 1.04334e+11 1.03355e+11
6808000 1.09358e+11 9.73229e+10 9.78376e+10 9.75587e+10 1.04304e+11 1.03326e+11
6810000 1.0937e+11 9.73174e+10 9.78104e+10 9.7537e+10 1.04298e+11 1.03301e+11
6812000 1.0937e+11 9.73796e+10 9.77857e+10 9.75622e+10 1.04272e+11 1.03298e+11
6814000 1.09539e+11 9.73556e+10 9.7787e+10 9.75364e+10 1.04277e+11 1.03287e+11
6816000 1.09641e+11 9.75721e+10 9.77679e+10 9.75444e+10 1.04256e+11 1.03341e+11
6818000 1.09657e+11 9.76238e+10 9.7741e+10 9.7559e+10 1.0424e+11 1.03318e+11
6820000 1.09713e+11 9.76112e+10 9.77219e+10 9.75415e+10 1.04265e+11 1.03305e+11
6822000 1.09838e+11 9.77587e+10 9.7758e+10 9.75228e+10 1.04257e+11 1.03277e+11
6824000 1.0981e+11 9.80241e+10 9.77339e+10 9.75196e+10 1.04232e+11 1.03255e+11
6826000 1.09778e+11 9.80851e+10 9.77452e+10 9.74985e+10 1.0423e+11 1.03291e+11
6828000 1.09755e+11 9.81885e+10 9.78078e+10 9.74748e+10 1.04201e+11 1.03262e+11
6830000 1.09763e+11 9.82193e+10 9.78316e+10 9.75206e+10 1.04176e+11 1.03355e+11
6832000 1.09762e+11 9.82524e+10 9.78205e+10 9.77103e+10 1.04161e+11 1.03443e+11
6834000 1.09766e+11 9.83113e+10 9.7826e+10 9.79164e+10 1.04134e+11 1.03595e+11
6836000 1.09734e+11 9.8345e+10 9.77976e+10 9.79754e+10 1.04109e+11 1.03613e+11
6838000 1.09702e+11 9.83399e+10 9.77856e+10 9.79495e+10 1.04079e+11 1.03584e+11
6840000 1.09703e+11 9.83379e+10 9.77807e+10 9.79459e+10 1.04138e+11 1.03574e+11
6842000 1.09727e+11 9.83102e+10 9.77533e+10 9.79203e+10 1.04108e+11 1.03551e+11
6844000 1.09723e+11 9.83156e+10 9.77253e+10 9.78942e+10 1.04083e+11 1.03521e+11
6846000 1.09752e+11 9.83048e+10 9.76975e+10 9.79059e+10 1.04061e+11 1.03578e+11
6848000 1.0972e+11 9.82797e+10 9.76692e+10 9.7878e+10 1.04031e+11 1.03548e+11
6850000 1.09733e+11 9.82549e+10 9.76446e+10 9.78589e+10 1.04002e+11 1.03521e+11
6852000 1.09705e+11 9.82334e+10 9.76173e+10 9.78303e+10 1.03985e+11 1.03502e+11
6854000 1.09675e+11 9.82055e+10 9.75975e+10 9.78292e+10 1.03959e+11 1.03482e+11
6856000 1.09665e+11 9.81878e+10 9.76167e+10 9.78105e+10 1.03935e+11 1.03485e+11
6858000 1.09633e+11 9.81848e+10 9.75963e+10 9.77826e+10 1.03905e+11 1.03457e+11
6860000 1.09604e+11 9.82189e+10 9.75688e+10 9.77669e+10 1.03929e+11 1.03442e+11
6862000 1.09576e+11 9.81912e+10 9.76582e+10 9.77762e+10 1.03899e+11 1.03452e+11
6864000 1.09562e+11 9.81626e+10 9.77256e+10 9.77777e+10 1.0388e+11 1.03426e+11
6866000 1.09531e+11 9.81344e+10 9.77078e+10 9.77651e+10 1.03975e+11 1.03448e+11
6868000 1.09521e+11 9.81798e+10 9.76934e+10 9.77658e+10 1.03991e+11 1.0342e+11
6870000 1.09495e+11 9.82752e+10 9.76736e+10 9.77512e+10 1.03969e+11 1.0339e+11
6872000 1.0951e+11 9.82595e+10 9.76537e+10 9.77267e+10 1.03942e+11 1.0336e+11
6874000 1.09479e+11 9.8231e+10 9.76254e+10 9.77173e+10 1.04015e+11 1.03364e+11
6876000 1.09449e+11 9.82379e+10 9.76781e+10 9.77555e+10 1.0405e+11 1.03334e+11
6878000 1.09419e+11 9.82389e+10 9.76695e+10 9.78066e+10 1.04075e+11 1.03306e+11
6880000 1.09387e+11 9.82239e+10 9.76419e+10 9.78702e+10 1.04187e+11 1.03282e+11
6882000 1.09356e+11 9.82365e+10 9.76607e+10 9.78929e+10 1.04158e+11 1.03287e+11
6884000 1.09333e+11 9.82187e+10 9.77114e+10 9.787e+10 1.04136e+11 1.03258e+11
6886000 1.09322e+11 9.8193e+10 9.80375e+10 9.78491e+10 1.04131e+11 1.03233e+11
6888000 1.09294e+11 9.81646e+10 9.8033e+10 9.7822e+10 1.0411e+11 1.03206e+11
6890000 1.09263e+11 9.81416e+10 9.80078e+10 9.78036e+10 1.04097e+11 1.03177e+11
6892000 1.09236e+11 9.81153e+10 9.79807e+10 9.7784e+10 1.04072e+11 1.03175e+11
6894000 1.09221e+11 9.81378e+10 9.79567e+10 9.77756e+10 1.04086e+11 1.03269e+11
6896000 1.09209e+11 9.81285e+10 9.8035e+10 9.77569e+10 1.04056e+11 1.03249e+11
6898000 1.09239e+11 9.81011e+10 9.80996e+10 9.773e+10 1.04052e+11 1.03234e+11
6900000 1.09223e+11 9.81188e+10 9.82165e+10 9.77562e+10 1.04056e+11 1.03206e+11
6902000 1.09202e+11 9.8244e+10 9.82192e+10 9.78713e+10 1.04094e+11 1.03191e+11
6904000 1.09172e+11 9.83364e+10 9.81908e+10 9.80452e+10 1.04067e+11 1.03311e+11
6906000 1.09161e+11 9.83635e+10 9.81643e+10 9.80443e+10 1.04046e+11 1.03287e+11
6908000 1.09139e+11 9.83382e+10 9.81589e+10 9.80163e+10 1.04017e+11 1.03257e+11
6910000 1.09168e+11 9.83101e+10 9.81308e+10 9.79967e+10 1.03993e+11 1.03228e+11
6912000 1.09161e+11 9.8286e+10 9.81179e+10 9.80022e+10 1.03989e+11 1.03198e+11
6914000 1.09133e+11 9.82957e+10 9.80985e+10 9.82147e+10 1.03996e+11 1.03258e+11
6916000 1.09108e+11 9.82674e+10 9.80718e+10 9.82356e+10 1.03998e+11 1.0339e+11
6918000 1.09117e+11 9.82391e+10 9.80553e+10 9.82176e+10 1.04045e+11 1.03391e+11
6920000 1.09086e+11 9.82498e+10 9.80285e+10 9.82186e+10 1.04015e+11 1.03392e+11
6922000 1.09068e+11 9.82488e+10 9.80419e+10 9.81919e+10 1.03994e+11 1.0338e+11
6924000 1.09045e+11 9.8248e+10 9.80151e+10 9.81651e+10 1.03981e+11 1.03358e+11
6926000 1.09034e+11 9.82218e+10 9.79879e+10 9.8147e+10 1.04104e+11 1.03413e+11
6928000 1.09167e+11 9.8213e+10 9.81006e+10 9.81397e+10 1.0409e+11 1.03384e+11
6930000 1.09142e+11 9.81874e+10 9.80725e+10 9.81287e+10 1.04159e+11 1.03387e+11
6932000 1.09246e+11 9.81595e+10 9.80445e+10 9.81459e+10 1.0418e+11 1.03358e+11
6934000 1.09259e+11 9.81312e+10 9.80207e+10 9.81364e+10 1.04151e+11 1.03341e+11
6936000 1.09228e+11 9.81033e+10 9.79953e+10 9.81215e+10 1.04126e+11 1.03313e+11
6938000 1.09204e+11 9.81836e+10 9.80207e+10 9.81196e+10 1.04105e+11 1.03288e+11
6940000 1.09177e+11 9.81929e+10 9.79967e+10 9.81029e+10 1.04101e+11 1.03331e+11
6942000 1.09178e+11 9.82499e+10 9.79692e+10 9.8083e+10 1.04147e+11 1.03335e+11
6944000 1.09228e+11 9.82216e+10 9.7962e+10 9.80575e+10 1.04117e+11 1.03307e+11
6946000 1.09287e+11 9.82023e+10 9.79598e+10 9.80541e+10 1.04168e+11 1.03294e+11
6948000 1.09282e+11 9.82357e+10 9.8071e+10 9.80262e+10 1.04152e+11 1.03274e+11
6950000 1.09448e+11 9.82155e+10 9.80437e+10 9.80039e+10 1.04123e+11 1.03247e+11
6952000 1.09433e+11 9.82091e+10 9.808e+10 9.79766e+10 1.04101e+11 1.03232e+11
6954000 1.0941e+11 9.82541e+10 9.83636e+10 9.79515e+10 1.04098e+11 1.0325e+11
6956000 1.09381e+11 9.82413e+10 9.85952e+10 9.79283e+10 1.04068e+11 1.03224e+11
6958000 1.09402e+11 9.82939e+10 9.86035e+10 9.79008e+10 1.04038e+11 1.03194e+11
6960000 1.09407e+11 9.82811e+10 9.86861e+10 9.79072e+10 1.04032e+11 1.03279e+11
6962000 1.0938e+11 9.82573e+10 9.86584e+10 9.78864e+10 1.04002e+11 1.03259e+11
6964000 1.09351e+11 9.82343e+10 9.86388e+10 9.78666e+10 1.03972e+11 1.03241e+11
6966000 1.09323e+11 9.82099e+10 9.86115e+10 9.78436e+10 1.03944e+11 1.03222e+11
6968000 1.09292e+11 9.81833e+10 9.85867e+10 9.78227e+10 1.03915e+11 1.03194e+11
6970000 1.09263e+11 9.81834e+10 9.8564e+10 9.7811e+10 1.03895e+11 1.03217e+11
6972000 1.0928e+11 9.81844e+10 9.85406e+10 9.7793e+10 1.03879e+11 1.03234e+11
6974000 1.09351e+11 9.82366e+10 9.85199e+10 9.77808e+10 1.03849e+11 1.03218e+11
6976000 1.09327e+11 9.82199e+10 9.84938e+10 9.77528e+10 1.03829e+11 1.03199e+11
6978000 1.09296e+11 9.82371e+10 9.85076e+10 9.77354e+10 1.03804e+11 1.032e+11
6980000 1.09264e+11 9.82221e+10 9.84795e+10 9.77077e+10 1.03783e+11 1.03176e+11
6982000 1.09233e+11 9.82342e+10 9.84856e+10 9.77129e+10 1.03764e+11 1.03153e+11
6984000 1.09232e+11 9.82496e+10 9.85324e+10 9.76857e+10 1.03734e+11 1.03124e+11
6986000 1.09201e+11 9.82535e+10 9.85202e+10 9.76583e+10 1.03723e+11 1.03108e+11
6988000 1.09177e+11 9.82255e+10 9.85301e+10 9.76657e+10 1.03732e+11 1.03078e+11
6990000 1.09146e+11 9.81979e+10 9.8506e+10 9.76385e+10 1.03745e+11 1.03082e+11
6992000 1.09131e+11 9.81711e+10 9.85079e+10 9.76232e+10 1.03731e+11 1.03052e+11
6994000 1.09175e+11 9.81446e+10 9.85274e+10 9.76079e+10 1.03706e+11 1.03025e+11
6996000 1.09161e+11 9.81285e+10 9.85316e+10 9.76331e+10 1.03788e+11 1.03006e+11
6998000 1.09134e+11 9.81104e+10 9.85214e+10 9.76158e+10 1.03791e+11 1.02983e+11
7000000 1.09105e+11 9.80843e+10 9.85097e+10 9.76023e+10 1.03767e+11 1.02955e+11
7002000 1.09075e+11 9.80568e+10 9.85132e+10 9.75766e+10 1.03738e+11 1.02926e+11
7004000 1.09044e+11 9.80379e+10 9.8525e+10 9.76783e+10 1.03813e+11 1.02898e+11
